target_velocity,r,random_seed
[0.],367.1070697504131,4420
[0.00050005],365.7887815937251,4420
[0.0010001],369.1125499599188,4420
[0.00150015],369.10533109354094,4420
[0.0020002],369.8826205508928,4420
[0.00250025],368.7298565870445,4420
[0.0030003],368.1386849484338,4420
[0.00350035],366.6110148130016,4420
[0.0040004],369.0137076789963,4420
[0.00450045],367.67592297092636,4420
[0.0050005],366.7791285686092,4420
[0.00550055],368.9401354066652,4420
[0.0060006],368.43989754345824,4420
[0.00650065],368.89296389982667,4420
[0.0070007],366.61743308903505,4420
[0.00750075],364.3537697357406,4420
[0.0080008],367.6490230772893,4420
[0.00850085],365.10895352706933,4420
[0.0090009],366.26337395378124,4420
[0.00950095],361.4097339554246,4420
[0.010001],366.790558452975,4420
[0.01050105],365.4136098441607,4420
[0.0110011],363.39546156452934,4420
[0.01150115],363.28081124651277,4420
[0.0120012],364.2894818854092,4420
[0.01250125],366.288621682915,4420
[0.0130013],365.5204875288878,4420
[0.01350135],365.1827285823074,4420
[0.0140014],360.56597385722876,4420
[0.01450145],364.155250323108,4420
[0.0150015],364.2738810324493,4420
[0.01550155],362.73046878644755,4420
[0.0160016],363.0608822204345,4420
[0.01650165],363.89717267434355,4420
[0.0170017],362.4169323684869,4420
[0.01750175],363.59687446820436,4420
[0.0180018],361.09601916615475,4420
[0.01850185],361.7472274263489,4420
[0.0190019],362.27675625808786,4420
[0.01950195],363.42244950459445,4420
[0.020002],360.93412344856495,4420
[0.02050205],361.11132921375986,4420
[0.0210021],360.0685450828235,4420
[0.02150215],360.9640115002286,4420
[0.0220022],359.4545781009803,4420
[0.02250225],361.23188610186764,4420
[0.0230023],362.14829217241737,4420
[0.02350235],361.0688481469374,4420
[0.0240024],363.5547180954412,4420
[0.02450245],360.81597398375965,4420
[0.0250025],357.77898193389785,4420
[0.02550255],361.0890307420092,4420
[0.0260026],358.97661741956625,4420
[0.02650265],360.9809455163904,4420
[0.0270027],357.8407825635168,4420
[0.02750275],359.3501186924538,4420
[0.0280028],356.8720392324097,4420
[0.02850285],358.62089116866525,4420
[0.0290029],358.356219912015,4420
[0.02950295],356.6974122458096,4420
[0.030003],358.1824419914457,4420
[0.03050305],357.1887911003119,4420
[0.0310031],358.20070743864295,4420
[0.03150315],357.71175682499046,4420
[0.0320032],352.87061498251376,4420
[0.03250325],359.95726382397334,4420
[0.0330033],355.53986773402096,4420
[0.03350335],359.51316387509974,4420
[0.0340034],356.01397962185587,4420
[0.03450345],356.82595859597285,4420
[0.0350035],356.10335676599755,4420
[0.03550355],355.469502137379,4420
[0.0360036],355.8586381700949,4420
[0.03650365],354.3258130876662,4420
[0.0370037],358.29095358357694,4420
[0.03750375],355.31541502694705,4420
[0.0380038],352.88302458809875,4420
[0.03850385],355.28707988137484,4420
[0.0390039],353.5250533050322,4420
[0.03950395],353.135391684696,4420
[0.040004],351.5603669081434,4420
[0.04050405],355.51432783901464,4420
[0.0410041],352.94961993848204,4420
[0.04150415],353.8644749358409,4420
[0.0420042],354.39736674369885,4420
[0.04250425],356.20205716593824,4420
[0.0430043],350.24809779389017,4420
[0.04350435],354.3168505204406,4420
[0.0440044],351.4646882391356,4420
[0.04450445],354.7428039134615,4420
[0.0450045],354.121138663397,4420
[0.04550455],350.87240973449565,4420
[0.0460046],351.4363522010178,4420
[0.04650465],352.5076103446214,4420
[0.0470047],348.2482773760016,4420
[0.04750475],348.69791926237474,4420
[0.0480048],353.1734109810755,4420
[0.04850485],348.60381847567805,4420
[0.0490049],350.92512802457225,4420
[0.04950495],352.1956140673271,4420
[0.050005],349.80699398354113,4420
[0.05050505],348.0835450643626,4420
[0.0510051],350.0307016453411,4420
[0.05150515],349.3358407198566,4420
[0.0520052],349.02628121354985,4420
[0.05250525],349.1391657746401,4420
[0.0530053],351.1974083946084,4420
[0.05350535],352.281493817934,4420
[0.0540054],206.12557124877733,4420
[0.05450545],351.376522107512,4420
[0.0550055],350.8499578350198,4420
[0.05550555],349.5832102747741,4420
[0.0560056],348.71436259459176,4420
[0.05650565],349.5116786899901,4420
[0.0570057],345.3374637154863,4420
[0.05750575],347.9157133883884,4420
[0.0580058],347.1580058417423,4420
[0.05850585],349.62176199117613,4420
[0.0590059],349.48203587347876,4420
[0.05950595],345.8705691957511,4420
[0.060006],349.06531121133116,4420
[0.06050605],346.65785084184586,4420
[0.0610061],345.69708330055386,4420
[0.06150615],348.90239527196576,4420
[0.0620062],347.69379080757136,4420
[0.06250625],345.4219066756177,4420
[0.0630063],345.9632213658196,4420
[0.06350635],347.79629296581646,4420
[0.0640064],346.22098472342446,4420
[0.06450645],341.27255161965064,4420
[0.0650065],347.1346670617246,4420
[0.06550655],345.9779376427039,4420
[0.0660066],339.40973070411803,4420
[0.06650665],343.7696172167687,4420
[0.0670067],349.41447067348616,4420
[0.06750675],345.42647523395976,4420
[0.0680068],342.0603696801783,4420
[0.06850685],344.4007045624417,4420
[0.0690069],341.89830147326774,4420
[0.06950695],345.79272629430477,4420
[0.070007],345.32002309081696,4420
[0.07050705],347.4195817612325,4420
[0.0710071],342.8068295261997,4420
[0.07150715],342.43851628168073,4420
[0.0720072],342.2328074876842,4420
[0.07250725],344.1059311473315,4420
[0.0730073],344.32042113158076,4420
[0.07350735],345.72719110727087,4420
[0.0740074],342.34431557137384,4420
[0.07450745],338.27702189212135,4420
[0.0750075],343.55261990011644,4420
[0.07550755],340.04656007915594,4420
[0.0760076],342.40981775411166,4420
[0.07650765],341.3592876792288,4420
[0.0770077],341.4331637843016,4420
[0.07750775],338.16826979983165,4420
[0.0780078],345.9684505984798,4420
[0.07850785],340.9612041798227,4420
[0.0790079],338.60017077355934,4420
[0.07950795],340.77688223809935,4420
[0.080008],338.3099174410717,4420
[0.08050805],341.3284501074964,4420
[0.0810081],342.7629567436448,4420
[0.08150815],338.95132031619687,4420
[0.0820082],337.6999309097107,4420
[0.08250825],337.50996489968253,4420
[0.0830083],339.1694517900369,4420
[0.08350835],338.8067655966193,4420
[0.0840084],339.4813696794165,4420
[0.08450845],340.1459725917603,4420
[0.0850085],343.2258824322079,4420
[0.08550855],339.54801785203745,4420
[0.0860086],334.825761480333,4420
[0.08650865],340.56045164644195,4420
[0.0870087],339.492540998179,4420
[0.08750875],337.83063760634496,4420
[0.0880088],337.45562844440263,4420
[0.08850885],337.76413455143063,4420
[0.0890089],337.5106423476985,4420
[0.08950895],337.23221551984335,4420
[0.090009],335.24095724087033,4420
[0.09050905],335.88722363507696,4420
[0.0910091],334.8982277081529,4420
[0.09150915],331.19447237467256,4420
[0.0920092],335.7476694463178,4420
[0.09250925],335.40568974081356,4420
[0.0930093],334.42422815002533,4420
[0.09350935],334.2232650651662,4420
[0.0940094],332.283469713437,4420
[0.09450945],337.38407963417853,4420
[0.0950095],330.04944251845205,4420
[0.09550955],333.1362055235483,4420
[0.0960096],332.39588529297293,4420
[0.09650965],334.00210134526327,4420
[0.0970097],336.5829885162226,4420
[0.09750975],332.2364905362566,4420
[0.0980098],334.72843655329297,4420
[0.09850985],334.9532548016461,4420
[0.0990099],334.9705987567842,4420
[0.09950995],331.387185561036,4420
[0.10001],334.3885398615696,4420
[0.10051005],332.0327817377048,4420
[0.1010101],332.4601342026082,4420
[0.10151015],333.08124966837636,4420
[0.1020102],332.62886092149824,4420
[0.10251025],330.94796448726646,4420
[0.1030103],336.35648828409694,4420
[0.10351035],328.34014535736264,4420
[0.1040104],330.06352237689515,4420
[0.10451045],331.09259311521197,4420
[0.1050105],329.07690004508436,4420
[0.10551055],331.69880291913955,4420
[0.1060106],331.81462519572557,4420
[0.10651065],329.63637637834313,4420
[0.1070107],331.5953292261764,4420
[0.10751075],327.8424974671609,4420
[0.1080108],328.3936820803395,4420
[0.10851085],331.05482383747426,4420
[0.1090109],329.3098131671004,4420
[0.10951095],332.66082628541795,4420
[0.110011],330.09675092933435,4420
[0.11051105],329.5946546677657,4420
[0.1110111],328.93566092650127,4420
[0.11151115],329.8531287981152,4420
[0.1120112],324.69424816140724,4420
[0.11251125],330.2949645357932,4420
[0.1130113],325.0317720450528,4420
[0.11351135],328.2515457876352,4420
[0.1140114],328.2081775539745,4420
[0.11451145],324.8468120069921,4420
[0.1150115],327.46157340106737,4420
[0.11551155],327.23041680591285,4420
[0.1160116],327.7801287733596,4420
[0.11651165],326.46906139271385,4420
[0.1170117],325.74133679020304,4420
[0.11751175],326.28220290213613,4420
[0.1180118],326.0529617854625,4420
[0.11851185],325.02886016485826,4420
