target_velocity,r,random_seed
[0.],375.38077288353094,2878
[0.00030003],375.77807935270044,2878
[0.00060006],372.0901487781726,2878
[0.00090009],375.5105431703857,2878
[0.00120012],375.77032131467985,2878
[0.00150015],380.38873773631366,2878
[0.00180018],375.93665562040604,2878
[0.00210021],373.2718597086712,2878
[0.00240024],376.948293483828,2878
[0.00270027],374.88352239243653,2878
[0.0030003],381.31325792752114,2878
[0.00330033],373.1555716698251,2878
[0.00360036],372.4392396799545,2878
[0.00390039],374.69019949927116,2878
[0.00420042],375.86893886439805,2878
[0.00450045],380.34283885283514,2878
[0.00480048],372.6263977916737,2878
[0.00510051],371.6174421449277,2878
[0.00540054],376.5049001285214,2878
[0.00570057],372.236582728194,2878
[0.0060006],372.39250630913295,2878
[0.00630063],373.128526306599,2878
[0.00660066],372.7667278826215,2878
[0.00690069],373.75305998396857,2878
[0.00720072],373.1177510342619,2878
[0.00750075],372.64377605639436,2878
[0.00780078],370.55988136826676,2878
[0.00810081],372.3131415196976,2878
[0.00840084],374.3441253373225,2878
[0.00870087],373.31790374512906,2878
[0.0090009],372.05466590099957,2878
[0.00930093],372.46204895863485,2878
[0.00960096],378.1707797720976,2878
[0.00990099],373.40152777777655,2878
[0.01020102],377.71102004045076,2878
[0.01050105],368.5445624951557,2878
[0.01080108],373.8305965081244,2878
[0.01110111],372.45778676921697,2878
[0.01140114],370.0156133081441,2878
[0.01170117],369.6203739075951,2878
[0.0120012],370.5295513727108,2878
[0.01230123],370.2006179634777,2878
[0.01260126],369.65400687057075,2878
[0.01290129],370.0231290610055,2878
[0.01320132],368.94565653828545,2878
[0.01350135],376.43611320728843,2878
[0.01380138],363.91590744811066,2878
[0.01410141],365.14762840630647,2878
[0.01440144],371.7678969792222,2878
[0.01470147],370.9258786131904,2878
[0.0150015],371.1593429649693,2878
[0.01530153],369.64579590494094,2878
[0.01560156],367.66072623463907,2878
[0.01590159],368.1420178322477,2878
[0.01620162],371.75955479106375,2878
[0.01650165],371.83579469541314,2878
[0.01680168],370.33284500992255,2878
[0.01710171],370.0106784191583,2878
[0.01740174],367.1000069074654,2878
[0.01770177],374.02472146692986,2878
[0.0180018],369.1972316135056,2878
[0.01830183],368.44533970330394,2878
[0.01860186],367.89764177142877,2878
[0.01890189],368.85922978924185,2878
[0.01920192],370.51775615056874,2878
[0.01950195],368.13082621963656,2878
[0.01980198],366.5669245005814,2878
[0.02010201],367.3140508204404,2878
[0.02040204],370.64476498087123,2878
[0.02070207],368.2665946611687,2878
[0.0210021],367.28663272040365,2878
[0.02130213],368.18020373429977,2878
[0.02160216],369.146817351382,2878
[0.02190219],374.2957139943772,2878
[0.02220222],370.27968374471243,2878
[0.02250225],366.25196599004516,2878
[0.02280228],366.3626795127635,2878
[0.02310231],369.5338430767082,2878
[0.02340234],371.9584475328503,2878
[0.02370237],367.8652573210773,2878
[0.0240024],365.59433915696775,2878
[0.02430243],369.1560108499658,2878
[0.02460246],365.7689448765668,2878
[0.02490249],371.6615377292253,2878
[0.02520252],369.96831818174644,2878
[0.02550255],367.5082728110411,2878
[0.02580258],365.45910581102385,2878
[0.02610261],364.6220361606014,2878
[0.02640264],366.3716218476283,2878
[0.02670267],360.67604460796633,2878
[0.0270027],366.0014982454189,2878
[0.02730273],365.7268530854591,2878
[0.02760276],370.5587143729338,2878
[0.02790279],368.4266235727981,2878
[0.02820282],367.4343690951204,2878
[0.02850285],364.77440047255345,2878
[0.02880288],369.2272962517799,2878
[0.02910291],371.51885386667993,2878
[0.02940294],365.49474285312385,2878
[0.02970297],364.61647738895437,2878
[0.030003],367.6435199390402,2878
[0.03030303],364.7150940682924,2878
[0.03060306],363.0645710536645,2878
[0.03090309],370.1370768398866,2878
[0.03120312],365.65629744450194,2878
[0.03150315],367.37393787064343,2878
[0.03180318],365.0479089952996,2878
[0.03210321],368.01773789064237,2878
[0.03240324],363.05603180723125,2878
[0.03270327],367.5790394016933,2878
[0.0330033],371.6560482710079,2878
[0.03330333],362.5184933679022,2878
[0.03360336],367.85337572217935,2878
[0.03390339],365.90218719186566,2878
[0.03420342],364.57811783651374,2878
[0.03450345],364.82019942598174,2878
[0.03480348],363.5458135412308,2878
[0.03510351],363.23713420210754,2878
[0.03540354],361.7566750233372,2878
[0.03570357],363.04763187620625,2878
[0.0360036],361.329795174951,2878
[0.03630363],362.1869080667911,2878
[0.03660366],365.0429966542663,2878
[0.03690369],363.2818659112694,2878
[0.03720372],363.83994822760377,2878
[0.03750375],361.9698074150253,2878
[0.03780378],363.6318444137243,2878
[0.03810381],362.6429655622079,2878
[0.03840384],364.66946457011926,2878
[0.03870387],359.6999876398261,2878
[0.0390039],363.16643456805184,2878
[0.03930393],361.9827238559412,2878
[0.03960396],361.4038729892823,2878
[0.03990399],364.2209452780933,2878
[0.04020402],362.698289111178,2878
[0.04050405],362.006186428581,2878
[0.04080408],360.7821609024758,2878
[0.04110411],363.18715590394606,2878
[0.04140414],359.16413378968196,2878
[0.04170417],362.99623557137784,2878
[0.0420042],368.0539955479938,2878
[0.04230423],361.88739823004437,2878
[0.04260426],360.11648298896245,2878
[0.04290429],363.04763313570567,2878
[0.04320432],362.5799555410153,2878
[0.04350435],359.4813138096502,2878
[0.04380438],361.8809677839731,2878
[0.04410441],363.4090326920672,2878
[0.04440444],365.86421047969804,2878
[0.04470447],358.8797079770953,2878
[0.0450045],361.37269232874917,2878
[0.04530453],360.60502799587965,2878
[0.04560456],361.9881843082808,2878
[0.04590459],361.0962040144131,2878
[0.04620462],361.05462088050905,2878
[0.04650465],361.1099802247065,2878
[0.04680468],358.8542996653335,2878
[0.04710471],360.51915896413897,2878
[0.04740474],359.65128368282956,2878
[0.04770477],363.8258421656464,2878
[0.0480048],359.1525705693362,2878
[0.04830483],360.5756487859949,2878
[0.04860486],365.8725065295727,2878
[0.04890489],353.38723033243156,2878
[0.04920492],358.08847608217934,2878
[0.04950495],359.9636652127368,2878
[0.04980498],356.89459384996627,2878
[0.05010501],356.2623175860214,2878
[0.05040504],356.1874990264973,2878
[0.05070507],353.81810554571996,2878
[0.0510051],358.48405162229324,2878
[0.05130513],357.07714991139636,2878
[0.05160516],357.2612813026321,2878
[0.05190519],356.98804492679034,2878
[0.05220522],358.43859815491305,2878
[0.05250525],359.9221313233069,2878
[0.05280528],356.9515092490196,2878
[0.05310531],356.45416202230666,2878
[0.05340534],356.9838037173708,2878
[0.05370537],363.2511493643926,2878
[0.0540054],360.6177199651127,2878
[0.05430543],359.6316150925421,2878
[0.05460546],362.78168143156915,2878
[0.05490549],353.99767481532064,2878
[0.05520552],358.3493332465838,2878
[0.05550555],359.3408856755659,2878
[0.05580558],356.93831494784655,2878
[0.05610561],354.3774817391426,2878
[0.05640564],355.7088765852958,2878
[0.05670567],357.57881235855996,2878
[0.0570057],360.8158915731527,2878
[0.05730573],355.7829774656062,2878
[0.05760576],368.9474598434206,2878
[0.05790579],356.9364099908871,2878
[0.05820582],354.6357655535521,2878
[0.05850585],354.1116527045872,2878
[0.05880588],361.87140587990314,2878
[0.05910591],355.2187323061232,2878
[0.05940594],361.6458341684078,2878
[0.05970597],361.3016011432129,2878
[0.060006],355.29161305326863,2878
[0.06030603],356.4607868621045,2878
[0.06060606],355.5446011129432,2878
[0.06090609],356.2478509302452,2878
[0.06120612],353.0420086654457,2878
[0.06150615],343.14530190779215,2878
[0.06180618],355.67773900406763,2878
[0.06210621],361.3038486657488,2878
[0.06240624],354.5670397272351,2878
[0.06270627],355.8219391186896,2878
[0.0630063],355.8647701132576,2878
[0.06330633],355.2901354452676,2878
[0.06360636],358.9464121932428,2878
[0.06390639],355.8950278448381,2878
[0.06420642],353.4097837714893,2878
[0.06450645],354.79026053392033,2878
[0.06480648],352.7513354620174,2878
[0.06510651],353.8039836547445,2878
[0.06540654],352.7973702486675,2878
[0.06570657],353.298566346745,2878
[0.0660066],355.91665828350403,2878
[0.06630663],358.95866297567824,2878
[0.06660666],352.49577926197674,2878
[0.06690669],353.3272026191454,2878
[0.06720672],352.3233505348533,2878
[0.06750675],353.18082288336524,2878
[0.06780678],351.66278095480476,2878
[0.06810681],352.5670875120924,2878
[0.06840684],353.17666249648585,2878
[0.06870687],351.90328888951507,2878
[0.0690069],354.04392398431963,2878
[0.06930693],348.3085717818747,2878
[0.06960696],352.6349951303524,2878
[0.06990699],346.86933643927415,2878
[0.07020702],354.18001082407693,2878
[0.07050705],353.7550707523789,2878
[0.07080708],352.8344020587662,2878
[0.07110711],352.00242856314173,2878
[0.07140714],350.03021789402897,2878
[0.07170717],350.70085626497956,2878
[0.0720072],353.03421707729007,2878
[0.07230723],350.5201230341709,2878
[0.07260726],355.05780611299207,2878
[0.07290729],351.72406055087396,2878
[0.07320732],358.3038400210099,2878
[0.07350735],354.22347216658136,2878
[0.07380738],349.05217979566106,2878
[0.07410741],351.37314068289345,2878
[0.07440744],351.40281382112397,2878
[0.07470747],350.7281581452545,2878
[0.0750075],354.7510647167077,2878
[0.07530753],352.69605778658797,2878
[0.07560756],348.7333142654181,2878
[0.07590759],349.34893816394424,2878
[0.07620762],355.1194624790294,2878
[0.07650765],351.66750932559194,2878
[0.07680768],348.69871406983384,2878
[0.07710771],349.7558039768465,2878
[0.07740774],350.3140664608962,2878
[0.07770777],350.97833092233424,2878
[0.0780078],348.71526357237747,2878
[0.07830783],348.7582714577406,2878
[0.07860786],349.91253025808265,2878
[0.07890789],349.03868492853877,2878
[0.07920792],349.6449700014025,2878
[0.07950795],354.05176139876454,2878
[0.07980798],348.2823204235097,2878
[0.08010801],349.8798618490413,2878
[0.08040804],348.77969109645903,2878
[0.08070807],348.0526332199797,2878
[0.0810081],348.71545078565987,2878
[0.08130813],348.80390325321895,2878
[0.08160816],356.29245737780695,2878
[0.08190819],347.1280814922019,2878
[0.08220822],349.35498353887937,2878
[0.08250825],354.3635010559764,2878
[0.08280828],347.8256637390867,2878
[0.08310831],348.0873289890886,2878
[0.08340834],353.08776694330186,2878
[0.08370837],350.6382180078962,2878
[0.0840084],345.8517356826156,2878
[0.08430843],354.84431185391827,2878
[0.08460846],346.03439530992125,2878
[0.08490849],347.21461471699206,2878
[0.08520852],344.30823963919073,2878
[0.08550855],347.54355473381344,2878
[0.08580858],346.85916798415184,2878
[0.08610861],343.9157294463738,2878
[0.08640864],347.7590687244885,2878
[0.08670867],352.29716495510013,2878
[0.0870087],343.34489621740363,2878
[0.08730873],347.949882112527,2878
[0.08760876],346.11626917210305,2878
[0.08790879],348.8527270363256,2878
[0.08820882],345.14168784322004,2878
[0.08850885],343.1003327541539,2878
[0.08880888],346.4803052305714,2878
[0.08910891],346.7412721969417,2878
[0.08940894],347.1817589444528,2878
[0.08970897],346.21177228706705,2878
[0.090009],344.8294229463157,2878
[0.09030903],346.0659828631748,2878
[0.09060906],347.91584835084893,2878
[0.09090909],350.57894559447095,2878
[0.09120912],346.46196100623746,2878
[0.09150915],345.3264149395094,2878
[0.09180918],344.3048726012921,2878
[0.09210921],350.1686319940191,2878
[0.09240924],346.18417883757786,2878
[0.09270927],344.7645577495964,2878
[0.0930093],347.95162858842906,2878
[0.09330933],345.57748023059344,2878
[0.09360936],345.7848959394704,2878
[0.09390939],348.74260939413375,2878
[0.09420942],348.85769689562954,2878
[0.09450945],345.6240441262163,2878
[0.09480948],343.7238246216418,2878
[0.09510951],345.90488969494425,2878
[0.09540954],344.020893793983,2878
[0.09570957],346.45972104170437,2878
[0.0960096],349.9491511387768,2878
[0.09630963],345.10595929361085,2878
[0.09660966],343.8605250565245,2878
[0.09690969],339.539935666403,2878
[0.09720972],347.0541817971926,2878
[0.09750975],343.0505517321676,2878
[0.09780978],347.0060135294481,2878
[0.09810981],342.1457624146372,2878
[0.09840984],347.6366352661917,2878
[0.09870987],340.9793465114539,2878
[0.0990099],342.0848617933356,2878
[0.09930993],341.0293867936031,2878
[0.09960996],338.65908396525083,2878
[0.09990999],349.2103920112665,2878
[0.10021002],342.5865860102278,2878
[0.10051005],342.90919404493104,2878
[0.10081008],348.04237411503436,2878
[0.10111011],344.0405499226553,2878
[0.10141014],344.01334217288206,2878
[0.10171017],332.4133440622777,2878
[0.1020102],341.4063357959938,2878
[0.10231023],340.74250191211746,2878
[0.10261026],341.7760293719252,2878
[0.10291029],339.69939917910887,2878
[0.10321032],341.0108752488009,2878
[0.10351035],339.40885824705606,2878
[0.10381038],339.5004636349042,2878
[0.10411041],341.3050182617518,2878
[0.10441044],343.6858410912337,2878
[0.10471047],345.8194273896322,2878
[0.1050105],341.01993869192535,2878
[0.10531053],339.9451620601158,2878
[0.10561056],341.54408056793056,2878
[0.10591059],342.0138400469191,2878
[0.10621062],341.8281349316517,2878
[0.10651065],346.10265047833013,2878
[0.10681068],340.4910619625048,2878
[0.10711071],345.41909755359853,2878
[0.10741074],341.87388315573895,2878
[0.10771077],344.09050710052867,2878
[0.1080108],338.87482707373704,2878
[0.10831083],339.57138956360376,2878
[0.10861086],337.8693862602329,2878
[0.10891089],343.74854845620786,2878
[0.10921092],343.99818313373396,2878
[0.10951095],339.4248263551298,2878
[0.10981098],333.9821271392391,2878
[0.11011101],333.39031519309685,2878
[0.11041104],337.13364337956233,2878
[0.11071107],338.4248985016105,2878
[0.1110111],344.19451754744966,2878
[0.11131113],336.6814818556037,2878
[0.11161116],338.8333647306049,2878
[0.11191119],343.51309238198957,2878
[0.11221122],342.1972415331869,2878
[0.11251125],337.6058932780449,2878
[0.11281128],336.869073315889,2878
[0.11311131],336.91972900292524,2878
[0.11341134],337.37606246778984,2878
[0.11371137],339.4536799901382,2878
[0.1140114],334.25349002398866,2878
[0.11431143],338.0466100280703,2878
[0.11461146],336.8142807312698,2878
[0.11491149],337.4228966047606,2878
[0.11521152],337.12002083459447,2878
[0.11551155],339.4537399360284,2878
[0.11581158],339.05786307557173,2878
[0.11611161],341.76091401064883,2878
[0.11641164],337.59399024576095,2878
[0.11671167],336.73824716607555,2878
[0.1170117],334.8497630897174,2878
[0.11731173],336.99754339574906,2878
[0.11761176],338.8311437392037,2878
[0.11791179],335.81217566763894,2878
[0.11821182],335.14131591021743,2878
[0.11851185],337.72063841121434,2878
[0.11881188],336.2297379585285,2878
[0.11911191],341.9534856418649,2878
[0.11941194],334.9345250704922,2878
[0.11971197],336.3173878439851,2878
[0.120012],335.8642543386006,2878
[0.12031203],336.23182567669215,2878
[0.12061206],334.550206808215,2878
[0.12091209],335.35041493964394,2878
[0.12121212],334.0990048083311,2878
[0.12151215],336.25696138764357,2878
[0.12181218],334.0309796283576,2878
[0.12211221],334.71335751969883,2878
[0.12241224],337.77174143955915,2878
[0.12271227],336.23865487605275,2878
[0.1230123],338.83505778219694,2878
[0.12331233],332.6416907447076,2878
[0.12361236],334.32599763460126,2878
[0.12391239],337.9975167519197,2878
[0.12421242],334.7859009111595,2878
[0.12451245],339.4155080063561,2878
[0.12481248],332.81529032300443,2878
[0.12511252],333.5931175009715,2878
[0.12541254],338.6377212320459,2878
[0.12571257],333.2423129012316,2878
[0.12601261],335.86806026761616,2878
[0.12631263],333.38200893261256,2878
[0.12661266],329.32604469847547,2878
[0.1269127],331.87903733786374,2878
[0.12721272],334.1228597134554,2878
[0.12751275],337.05221961273406,2878
[0.12781279],341.1345742116592,2878
[0.12811281],331.7467227136895,2878
[0.12841284],335.7472069328121,2878
[0.12871288],333.9940913290386,2878
[0.1290129],329.9400985252411,2878
[0.12931293],337.6446328413692,2878
[0.12961297],333.9270940568667,2878
[0.12991299],335.18719755005736,2878
[0.13021302],332.14278728893544,2878
[0.13051306],334.8387088222848,2878
[0.13081308],329.7480321680519,2878
[0.13111311],330.7764267337501,2878
[0.13141315],332.3851893778995,2878
[0.13171317],335.5010852202484,2878
[0.1320132],337.4901405554263,2878
[0.13231324],329.824906887662,2878
[0.13261326],336.7961663079515,2878
[0.13291329],335.31345503699373,2878
[0.13321333],328.2997105106355,2878
[0.13351335],328.59728875281263,2878
[0.13381338],330.79296759905606,2878
[0.13411342],325.1966557556597,2878
[0.13441344],328.87151419014725,2878
[0.13471347],331.20194144498646,2878
[0.1350135],333.10630055084135,2878
[0.13531353],328.56342399673497,2878
[0.13561356],335.1026700688183,2878
[0.1359136],327.17481727615314,2878
[0.13621362],332.8264978529208,2878
[0.13651365],329.20565067495323,2878
[0.13681369],329.7866141633705,2878
[0.1371137],327.34079107794867,2878
[0.13741374],329.61182062830596,2878
[0.13771378],329.6333655223495,2878
[0.1380138],326.06488814888036,2878
[0.13831383],331.9163716791023,2878
[0.13861386],328.95450769983114,2878
[0.13891388],326.93097395308143,2878
[0.13921392],332.83688197784824,2878
[0.13951395],330.12244799805165,2878
[0.13981397],328.56545075079646,2878
[0.14011401],328.4208933531531,2878
[0.14041404],329.74995778332817,2878
[0.14071406],331.21845262618405,2878
[0.1410141],329.3563299290004,2878
[0.14131413],325.0752560278642,2878
[0.14161415],326.26808857422486,2878
[0.14191419],327.0022164606931,2878
[0.14221422],334.01772109995966,2878
[0.14251426],328.430127782678,2878
[0.14281428],328.850211391036,2878
[0.14311431],326.20211595952736,2878
[0.14341435],329.0642815374395,2878
[0.14371437],332.06809933398597,2878
[0.1440144],325.7909094816245,2878
[0.14431444],327.1196746051931,2878
[0.14461446],323.99343857993534,2878
[0.1449145],331.4152786219149,2878
[0.14521453],327.8981946264763,2878
[0.14551455],328.7660492057378,2878
[0.14581458],330.55008198596295,2878
[0.14611462],327.6098884119088,2878
[0.14641464],325.8811928255099,2878
[0.14671467],331.45123415468413,2878
[0.1470147],324.5589014065611,2878
[0.14731473],333.3662025720544,2878
[0.14761476],322.7203790795452,2878
[0.1479148],325.37828628516337,2878
[0.14821482],322.75820759719716,2878
[0.14851485],323.5098200542508,2878
[0.14881489],325.46037942830975,2878
[0.1491149],325.26582532414415,2878
[0.14941494],327.9305955631898,2878
[0.14971498],327.89420638102064,2878
[0.150015],329.9726683595556,2878
[0.15031503],326.8790358439984,2878
[0.15061507],329.5122878441687,2878
[0.15091509],324.7462927693255,2878
[0.15121512],323.02086067392565,2878
[0.15151516],328.50349767604973,2878
[0.15181518],321.0900707392954,2878
[0.15211521],323.61950034978526,2878
[0.15241525],326.28044520093795,2878
[0.15271527],328.2701852990258,2878
[0.1530153],322.5160824806656,2878
[0.15331534],323.5507756700629,2878
[0.15361536],318.7836588838208,2878
[0.15391539],329.6837132210116,2878
[0.15421543],325.61348707361344,2878
[0.15451545],330.0583152077456,2878
[0.15481548],329.1011705638294,2878
[0.15511551],326.86375423272426,2878
[0.15541553],327.910859013243,2878
[0.15571557],321.6344054067663,2878
[0.1560156],325.10294749788216,2878
[0.15631562],325.77874385598324,2878
[0.15661566],331.795078450129,2878
[0.1569157],324.97617412773957,2878
[0.15721571],320.1692293807949,2878
[0.15751575],321.34761715022006,2878
[0.15781578],328.5445935454912,2878
[0.1581158],320.65940798398725,2878
[0.15841584],323.1500269915365,2878
[0.15871587],323.02180744212654,2878
[0.15901591],325.3948652112889,2878
[0.15931593],327.7960494162408,2878
[0.15961596],328.09999443536725,2878
[0.159916],327.9324003141594,2878
[0.16021602],320.2164929484969,2878
[0.16051605],327.60588730434444,2878
[0.16081609],320.2580540042912,2878
[0.16111611],318.9413297441528,2878
[0.16141614],327.3478332657122,2878
[0.16171618],319.82873241930616,2878
[0.1620162],324.82604794874044,2878
[0.16231623],321.7871407296495,2878
[0.16261627],318.90711096229506,2878
[0.16291629],319.49542406618576,2878
[0.16321632],327.48671118132376,2878
[0.16351636],320.12947615084624,2878
[0.16381638],319.40507772058055,2878
[0.16411641],319.75878633770844,2878
[0.16441645],324.4553693277948,2878
[0.16471647],320.0571958940878,2878
[0.1650165],322.2582696011305,2878
[0.16531654],316.73087213597967,2878
[0.16561656],318.5341164985988,2878
[0.16591659],317.9348086490495,2878
[0.16621663],319.3274841463739,2878
[0.16651665],325.6379170947202,2878
[0.16681668],328.62757178506735,2878
[0.16711672],321.3797628391055,2878
[0.16741674],319.24979047152846,2878
[0.16771677],324.2945282843615,2878
[0.1680168],321.4658048890045,2878
[0.16831683],317.92888177252604,2878
[0.16861686],318.35598098393694,2878
[0.1689169],317.83616511507716,2878
[0.16921692],325.2738311301199,2878
[0.16951695],323.6724801480719,2878
[0.16981699],316.31714003192246,2878
[0.170117],326.16513299732367,2878
[0.17041704],317.81303421229916,2878
[0.17071708],321.91008059989065,2878
[0.1710171],314.36285039762674,2878
[0.17131713],318.6437657099915,2878
[0.17161717],323.09106001649303,2878
[0.17191719],318.5805347709329,2878
[0.17221722],316.2639452099729,2878
[0.17251725],315.4116293360061,2878
[0.17281727],317.80045044675103,2878
[0.17311731],320.061677865862,2878
[0.17341734],317.24735917149866,2878
[0.17371736],317.8087796757417,2878
[0.1740174],321.5657247708768,2878
[0.17431743],321.8488526996075,2878
[0.17461745],314.3878291670271,2878
[0.17491749],315.8003225756608,2878
[0.17521752],326.20840669367664,2878
[0.17551756],316.71992303736863,2878
