target_velocity,r,random_seed
[0.],375.70954604588644,5250
[0.00030003],377.2816940746315,5250
[0.00060006],376.53718797846807,5250
[0.00090009],375.8153995189153,5250
[0.00120012],376.09934450904933,5250
[0.00150015],379.4639002940303,5250
[0.00180018],376.04755979351773,5250
[0.00210021],372.96453781503243,5250
[0.00240024],373.16799370353704,5250
[0.00270027],373.1403225579603,5250
[0.0030003],376.060246911627,5250
[0.00330033],374.9814041641737,5250
[0.00360036],374.2581371474084,5250
[0.00390039],375.99343839551864,5250
[0.00420042],371.907695383113,5250
[0.00450045],375.92386309573214,5250
[0.00480048],379.9200110756802,5250
[0.00510051],371.9221346525497,5250
[0.00540054],374.10911952554073,5250
[0.00570057],372.22763232320887,5250
[0.0060006],377.8613747560191,5250
[0.00630063],376.08455006133863,5250
[0.00660066],374.616398038022,5250
[0.00690069],369.9979027301471,5250
[0.00720072],374.95509007627396,5250
[0.00750075],373.63829728347605,5250
[0.00780078],377.04434016850695,5250
[0.00810081],374.4507428220499,5250
[0.00840084],372.41449178747604,5250
[0.00870087],373.5061976821551,5250
[0.0090009],370.3268677067683,5250
[0.00930093],372.46441874802684,5250
[0.00960096],373.2176936022193,5250
[0.00990099],373.4202712944204,5250
[0.01020102],376.7607421107383,5250
[0.01050105],371.08257651858105,5250
[0.01080108],371.38340379767595,5250
[0.01110111],372.61824713485703,5250
[0.01140114],370.65429888500483,5250
[0.01170117],368.7278089289576,5250
[0.0120012],371.1719949190304,5250
[0.01230123],370.0752862577824,5250
[0.01260126],375.3213453599949,5250
[0.01290129],372.0904887253363,5250
[0.01320132],370.8088653981981,5250
[0.01350135],371.9664867210905,5250
[0.01380138],371.25523122193107,5250
[0.01410141],370.89761033179957,5250
[0.01440144],371.6191528599247,5250
[0.01470147],373.25134638571745,5250
[0.0150015],371.8770430621037,5250
[0.01530153],373.16772099159596,5250
[0.01560156],368.27054970707246,5250
[0.01590159],374.8848274701524,5250
[0.01620162],369.96004419275084,5250
[0.01650165],371.37965772345365,5250
[0.01680168],370.60819193518654,5250
[0.01710171],369.17108134420124,5250
[0.01740174],375.06979396334975,5250
[0.01770177],371.98767352458935,5250
[0.0180018],369.8570995403136,5250
[0.01830183],369.41592396983964,5250
[0.01860186],370.16551254166853,5250
[0.01890189],367.2061437917647,5250
[0.01920192],372.74599755673484,5250
[0.01950195],368.92740941001415,5250
[0.01980198],368.7154121198058,5250
[0.02010201],370.4711297571512,5250
[0.02040204],369.32919008398846,5250
[0.02070207],367.24039559532747,5250
[0.0210021],369.0782280965955,5250
[0.02130213],376.70764583366116,5250
[0.02160216],366.40163129113165,5250
[0.02190219],367.53845018879446,5250
[0.02220222],367.0207327562269,5250
[0.02250225],369.26956746426845,5250
[0.02280228],368.51853617250566,5250
[0.02310231],367.9048906148767,5250
[0.02340234],366.062054053834,5250
[0.02370237],365.74337944553656,5250
[0.0240024],365.8903833172631,5250
[0.02430243],367.2227222929601,5250
[0.02460246],367.90278446150705,5250
[0.02490249],366.8374645554483,5250
[0.02520252],364.60827155955036,5250
[0.02550255],372.49568469220696,5250
[0.02580258],372.7505958260947,5250
[0.02610261],365.24116793533506,5250
[0.02640264],366.8151930953758,5250
[0.02670267],363.88362221260337,5250
[0.0270027],365.3605465841456,5250
[0.02730273],366.126740641916,5250
[0.02760276],366.58809900314253,5250
[0.02790279],357.96914186519814,5250
[0.02820282],365.92693140138203,5250
[0.02850285],366.0948974121711,5250
[0.02880288],363.0676989171488,5250
[0.02910291],367.84476047146427,5250
[0.02940294],367.3350226454454,5250
[0.02970297],366.0721453842652,5250
[0.030003],367.58905575573965,5250
[0.03030303],365.26467370475905,5250
[0.03060306],370.382420092427,5250
[0.03090309],370.29325539946876,5250
[0.03120312],367.13551760948417,5250
[0.03150315],366.2946641306577,5250
[0.03180318],364.34780722186275,5250
[0.03210321],362.8738149612522,5250
[0.03240324],365.4226289430517,5250
[0.03270327],366.23807982989814,5250
[0.0330033],364.7628230512621,5250
[0.03330333],366.57298494992324,5250
[0.03360336],367.14197705476505,5250
[0.03390339],365.5753608731207,5250
[0.03420342],362.3196397965463,5250
[0.03450345],364.6888086184911,5250
[0.03480348],365.3755987596913,5250
[0.03510351],364.9596131286763,5250
[0.03540354],366.6123400235918,5250
[0.03570357],362.9536083880251,5250
[0.0360036],363.85482287851295,5250
[0.03630363],365.1549648611562,5250
[0.03660366],367.74346058030096,5250
[0.03690369],361.72195599724444,5250
[0.03720372],363.65332417704286,5250
[0.03750375],367.89972536082354,5250
[0.03780378],368.9013418594105,5250
[0.03810381],364.21098359750715,5250
[0.03840384],365.0964371891686,5250
[0.03870387],365.0608023172549,5250
[0.0390039],363.17919179127034,5250
[0.03930393],361.9201188697666,5250
[0.03960396],365.369359967312,5250
[0.03990399],363.6292816987605,5250
[0.04020402],362.79242168445063,5250
[0.04050405],362.57188630760925,5250
[0.04080408],359.86623543720145,5250
[0.04110411],361.8437171667659,5250
[0.04140414],363.1281478750182,5250
[0.04170417],363.40878805321967,5250
[0.0420042],365.60600460548216,5250
[0.04230423],363.3689401630852,5250
[0.04260426],362.2381088042116,5250
[0.04290429],360.73325193004257,5250
[0.04320432],361.2468985788513,5250
[0.04350435],362.83955560205476,5250
[0.04380438],363.5222365119154,5250
[0.04410441],360.49783966126546,5250
[0.04440444],360.79255977524775,5250
