x_position,y_position,r,random_seed
-2.8181818181818183,0.7575757575757578,-115.93307392739955,5250
-2.8181818181818183,0.8181818181818183,-119.3843864110083,5250
-2.8181818181818183,0.8787878787878789,-122.23949309437133,5250
-2.8181818181818183,0.9393939393939394,-113.8966493088063,5250
-2.8181818181818183,1.0,-114.43089227066854,5250
-2.8181818181818183,1.0606060606060606,-122.01200069917654,5250
-2.8181818181818183,1.121212121212121,-115.8738893449885,5250
-2.8181818181818183,1.1818181818181817,-115.08372865787263,5250
-2.8181818181818183,1.2424242424242422,-119.34263793777177,5250
-2.8181818181818183,1.3030303030303028,-117.55353061352803,5250
-2.8181818181818183,1.3636363636363633,-115.48911081580148,5250
-2.8181818181818183,1.4242424242424248,-115.8298375969831,5250
-2.8181818181818183,1.4848484848484853,-120.54151788756963,5250
-2.8181818181818183,1.5454545454545459,-117.00000367209404,5250
-2.8181818181818183,1.6060606060606064,-120.45382554442911,5250
-2.8181818181818183,1.666666666666667,-120.04438638004548,5250
-2.8181818181818183,1.7272727272727275,-121.79979913030022,5250
-2.8181818181818183,1.787878787878788,-119.76993397284042,5250
-2.8181818181818183,1.8484848484848486,-120.67386084112884,5250
-2.8181818181818183,1.9090909090909092,-123.24816064192541,5250
-2.8181818181818183,1.9696969696969697,-121.72658833037362,5250
-2.8181818181818183,2.0303030303030303,-122.31348752978471,5250
-2.8181818181818183,2.090909090909091,-126.57185309794177,5250
-2.8181818181818183,2.1515151515151514,-126.73291379675653,5250
-2.8181818181818183,2.212121212121212,-125.238686245969,5250
-2.8181818181818183,2.2727272727272725,-128.8516267987634,5250
-2.8181818181818183,2.333333333333334,-130.7733224437837,5250
-2.8181818181818183,2.3939393939393945,-131.4886422872235,5250
-2.8181818181818183,2.454545454545455,-131.73310945107906,5250
-2.8181818181818183,2.5151515151515156,-138.97580630025152,5250
-2.8181818181818183,2.575757575757576,-137.82381077364593,5250
-2.8181818181818183,2.6363636363636367,-139.60220333845274,5250
-2.8181818181818183,2.6969696969696972,-137.68244399332644,5250
-2.8181818181818183,2.757575757575758,-139.37010376820524,5250
-2.8181818181818183,2.8181818181818183,-143.76801528596127,5250
-2.8181818181818183,2.878787878787879,-146.8836144950039,5250
