target_velocity,r,random_seed
[0.],374.9577920926814,4420
[0.00050005],375.99297701947296,4420
[0.0010001],370.635067779176,4420
[0.00150015],376.4237643408442,4420
[0.0020002],375.1488318723446,4420
[0.00250025],375.24384168004,4420
[0.0030003],373.534924429075,4420
[0.00350035],373.73891657729865,4420
[0.0040004],375.2431681185097,4420
[0.00450045],373.94602445704254,4420
[0.0050005],373.50434994238356,4420
[0.00550055],371.4974942271572,4420
[0.0060006],373.9930481982706,4420
[0.00650065],372.69499794281444,4420
[0.0070007],371.04566042717363,4420
[0.00750075],376.42409677722657,4420
[0.0080008],373.5806199061721,4420
[0.00850085],371.70909517210725,4420
[0.0090009],357.9772839185206,4420
[0.00950095],373.29662635948796,4420
[0.010001],374.9521118821185,4420
[0.01050105],370.52887714816336,4420
[0.0110011],369.2755664373476,4420
[0.01150115],369.6506555166856,4420
[0.0120012],369.17329886467945,4420
[0.01250125],370.3569048965101,4420
[0.0130013],373.5038912756553,4420
[0.01350135],371.975512741397,4420
[0.0140014],367.37674846834614,4420
[0.01450145],375.1264152526804,4420
[0.0150015],372.4112454418206,4420
[0.01550155],370.33768909563855,4420
[0.0160016],376.91984909875947,4420
[0.01650165],375.40657980557756,4420
[0.0170017],369.0468892584208,4420
[0.01750175],369.69282676515144,4420
[0.0180018],364.45998066613396,4420
[0.01850185],374.72332167932984,4420
[0.0190019],371.6286675125735,4420
[0.01950195],368.9214198849739,4420
[0.020002],372.39360986605243,4420
[0.02050205],367.5716571015065,4420
[0.0210021],368.02093842871045,4420
[0.02150215],365.4368847465642,4420
[0.0220022],374.80669075875744,4420
[0.02250225],367.7918491560986,4420
[0.0230023],367.70537450319864,4420
[0.02350235],372.95736736385015,4420
[0.0240024],365.82836352585997,4420
[0.02450245],367.68301537667134,4420
[0.0250025],367.08485626241753,4420
[0.02550255],367.4205579802479,4420
[0.0260026],367.5819797850941,4420
[0.02650265],365.6815419513689,4420
[0.0270027],368.23149864829634,4420
[0.02750275],364.65389581524295,4420
[0.0280028],368.273537261674,4420
[0.02850285],369.5125143236319,4420
[0.0290029],364.40342173444424,4420
[0.02950295],365.3797656630994,4420
[0.030003],363.5035070121474,4420
[0.03050305],360.7805434411394,4420
[0.0310031],363.0860838417669,4420
[0.03150315],364.12654509858373,4420
[0.0320032],366.456294120548,4420
[0.03250325],365.41999395286473,4420
[0.0330033],369.7385806094791,4420
[0.03350335],364.35247790577984,4420
[0.0340034],363.02728464327083,4420
[0.03450345],365.02671160409744,4420
[0.0350035],362.05216065143173,4420
[0.03550355],364.1273864740398,4420
[0.0360036],361.89169100367184,4420
[0.03650365],369.4507093386968,4420
[0.0370037],362.8462994386068,4420
[0.03750375],366.74099399334614,4420
[0.0380038],364.1887928727328,4420
[0.03850385],362.7844725358571,4420
[0.0390039],366.51005917400096,4420
[0.03950395],368.376568681263,4420
[0.040004],366.377939380535,4420
[0.04050405],365.5950484226655,4420
[0.0410041],361.06518219751126,4420
[0.04150415],361.5280414031754,4420
[0.0420042],366.7920546994848,4420
[0.04250425],361.6524619864844,4420
[0.0430043],360.85749934535386,4420
[0.04350435],361.49592020771587,4420
[0.0440044],360.31396094513366,4420
[0.04450445],358.4064269167548,4420
[0.0450045],361.8420198391455,4420
[0.04550455],364.34370776657283,4420
[0.0460046],358.1891269119524,4420
[0.04650465],359.02572237564453,4420
[0.0470047],359.1496090177545,4420
[0.04750475],357.93103952916834,4420
[0.0480048],361.441800654151,4420
[0.04850485],360.6782245588455,4420
[0.0490049],365.2251395479324,4420
[0.04950495],359.9185384165562,4420
[0.050005],364.80534338685914,4420
[0.05050505],357.5084964924683,4420
[0.0510051],357.5237260578652,4420
[0.05150515],358.33891255522923,4420
[0.0520052],358.476542626777,4420
[0.05250525],354.51899470747145,4420
[0.0530053],359.18620043944577,4420
[0.05350535],364.82380915417104,4420
[0.0540054],364.3389930333692,4420
[0.05450545],360.7768242014305,4420
[0.0550055],363.05132270047426,4420
[0.05550555],352.2864981373273,4420
[0.0560056],359.37829078597935,4420
[0.05650565],356.10233037128864,4420
[0.0570057],361.1858433653103,4420
[0.05750575],356.24086583892813,4420
[0.0580058],355.1219183907975,4420
[0.05850585],356.12598164288045,4420
[0.0590059],355.31518872958054,4420
[0.05950595],354.19153168387237,4420
[0.060006],360.11070561362504,4420
[0.06050605],354.12439860353527,4420
[0.0610061],358.64190256101614,4420
[0.06150615],358.8771741700602,4420
[0.0620062],356.60887960162745,4420
[0.06250625],356.39688355704556,4420
[0.0630063],356.21254735019244,4420
[0.06350635],359.9787322809979,4420
[0.0640064],354.30249102821995,4420
[0.06450645],352.0412760226886,4420
[0.0650065],356.7291306268794,4420
[0.06550655],354.5178129251174,4420
[0.0660066],350.97932385507653,4420
[0.06650665],356.70996203776747,4420
[0.0670067],355.41047219360814,4420
[0.06750675],356.7374111267775,4420
[0.0680068],352.72815159772455,4420
[0.06850685],359.1496780387517,4420
[0.0690069],350.42160389391717,4420
[0.06950695],352.0622778125872,4420
[0.070007],357.0009486419622,4420
[0.07050705],352.8292887124418,4420
[0.0710071],356.5529879409858,4420
[0.07150715],351.3590155542834,4420
[0.0720072],350.63456796311164,4420
[0.07250725],351.17735573168176,4420
[0.0730073],352.1328908289845,4420
[0.07350735],353.45436360803546,4420
[0.0740074],348.94449828742427,4420
[0.07450745],353.7163030860548,4420
