target_velocity,r,random_seed
[0.],374.6429807726496,5069
[0.00050005],377.3693731808399,5069
[0.0010001],374.44474810284163,5069
[0.00150015],373.90510707203794,5069
[0.0020002],379.2848572963126,5069
[0.00250025],373.35877007920266,5069
[0.0030003],373.80814520628803,5069
[0.00350035],375.16636128000346,5069
[0.0040004],378.54947438711855,5069
[0.00450045],375.7547522627184,5069
[0.0050005],371.028215012367,5069
[0.00550055],374.50320794549884,5069
[0.0060006],376.29968872319705,5069
[0.00650065],375.64456625897606,5069
[0.0070007],372.74974183822815,5069
[0.00750075],374.9453273208745,5069
[0.0080008],373.0172347137274,5069
[0.00850085],373.99829561831586,5069
[0.0090009],373.7881927359506,5069
[0.00950095],372.8961174906079,5069
[0.010001],373.3573940562382,5069
[0.01050105],372.8947426820052,5069
[0.0110011],372.63221433128064,5069
[0.01150115],372.60814295963536,5069
[0.0120012],375.31188529874373,5069
[0.01250125],371.45853226368195,5069
[0.0130013],369.2693809845746,5069
[0.01350135],370.4387603990953,5069
[0.0140014],370.6754906867735,5069
[0.01450145],371.07151127238876,5069
[0.0150015],369.2040802724929,5069
[0.01550155],370.0412355429501,5069
[0.0160016],370.7839428715516,5069
[0.01650165],370.0735163563862,5069
[0.0170017],367.0596797513131,5069
[0.01750175],369.9418104673601,5069
[0.0180018],368.2251768469216,5069
[0.01850185],374.6610103110672,5069
[0.0190019],373.0846406307497,5069
[0.01950195],369.3396433869968,5069
[0.020002],369.3860136375723,5069
[0.02050205],369.3374419346529,5069
[0.0210021],370.1805199562218,5069
[0.02150215],370.7751768616079,5069
[0.0220022],364.1432881035574,5069
[0.02250225],368.4345417353274,5069
[0.0230023],365.921533450199,5069
[0.02350235],367.59476112733614,5069
[0.0240024],368.31526027203597,5069
[0.02450245],370.96485761865375,5069
[0.0250025],369.6557950635551,5069
[0.02550255],367.7674411995055,5069
[0.0260026],372.9129647579,5069
[0.02650265],371.896308143939,5069
[0.0270027],365.00743123237385,5069
[0.02750275],367.8478087584395,5069
[0.0280028],365.7194231958218,5069
[0.02850285],365.79545308013115,5069
[0.0290029],367.2121233576154,5069
[0.02950295],364.77666344996703,5069
[0.030003],366.3096178744221,5069
[0.03050305],367.38454899636037,5069
[0.0310031],365.1861349407454,5069
[0.03150315],364.27194249930136,5069
[0.0320032],366.4895209288106,5069
[0.03250325],359.1818447798649,5069
[0.0330033],365.50315153962845,5069
[0.03350335],361.85913490313857,5069
[0.0340034],364.2746385148079,5069
[0.03450345],371.2935410520914,5069
[0.0350035],364.26327606802045,5069
[0.03550355],368.86928545843944,5069
[0.0360036],364.1751049106391,5069
[0.03650365],357.9552549915279,5069
[0.0370037],364.8094768976114,5069
[0.03750375],364.1555154258527,5069
[0.0380038],368.2857232242817,5069
[0.03850385],362.4748224952355,5069
[0.0390039],363.95134151054856,5069
[0.03950395],363.22729108443235,5069
[0.040004],362.30906704552467,5069
[0.04050405],366.8367636654619,5069
[0.0410041],362.59335145768455,5069
[0.04150415],360.4566315519772,5069
[0.0420042],364.2464303153164,5069
[0.04250425],360.3793303943316,5069
[0.0430043],361.1829711835626,5069
[0.04350435],359.723595319929,5069
[0.0440044],366.32450343794324,5069
[0.04450445],360.2075052519784,5069
[0.0450045],358.78614127897305,5069
[0.04550455],362.179729876372,5069
[0.0460046],359.1231556197356,5069
[0.04650465],359.328080526857,5069
[0.0470047],361.4452012479447,5069
[0.04750475],359.723653151089,5069
[0.0480048],359.9315716221159,5069
[0.04850485],358.5326517094157,5069
[0.0490049],365.0694394554186,5069
[0.04950495],360.65762450369357,5069
[0.050005],358.2023366403478,5069
[0.05050505],365.59964469158746,5069
[0.0510051],361.4802929013084,5069
[0.05150515],358.6349037055866,5069
[0.0520052],357.70697648054664,5069
[0.05250525],358.6341086441033,5069
[0.0530053],356.64581568357534,5069
[0.05350535],357.7427051804667,5069
[0.0540054],358.4272620591272,5069
[0.05450545],358.05395945746045,5069
[0.0550055],356.9731572990394,5069
[0.05550555],356.3470642658459,5069
[0.0560056],354.280965986488,5069
[0.05650565],359.9632029688749,5069
[0.0570057],357.88723914349015,5069
[0.05750575],356.84081554544395,5069
[0.0580058],354.89143756934936,5069
[0.05850585],355.1898637212789,5069
[0.0590059],358.8656767412175,5069
[0.05950595],354.50154610839184,5069
[0.060006],355.4761341136017,5069
[0.06050605],357.16835425237,5069
[0.0610061],356.74302869184453,5069
[0.06150615],355.3618162084844,5069
[0.0620062],351.99564037467513,5069
[0.06250625],353.4599966675351,5069
[0.0630063],355.7096332112166,5069
[0.06350635],355.7287019776881,5069
[0.0640064],357.2627846908379,5069
[0.06450645],359.98485480309927,5069
[0.0650065],355.6268996867439,5069
[0.06550655],351.13859619186627,5069
[0.0660066],356.66767950874987,5069
[0.06650665],358.2810143460087,5069
[0.0670067],353.00109452710444,5069
[0.06750675],352.2499921220682,5069
[0.0680068],352.4171170763148,5069
[0.06850685],352.10590116514936,5069
[0.0690069],351.8290630924866,5069
[0.06950695],355.23142562556,5069
[0.070007],357.3036166612137,5069
[0.07050705],351.2907214348188,5069
[0.0710071],353.12805822369523,5069
[0.07150715],351.5926507867067,5069
[0.0720072],352.8916632776419,5069
[0.07250725],350.39074096341574,5069
[0.0730073],351.59884137638085,5069
[0.07350735],347.9985794758888,5069
[0.0740074],350.6304819778332,5069
[0.07450745],355.7904350449485,5069
[0.0750075],351.7339906033975,5069
