target_velocity,r,random_seed
[0.],375.712082582169,5250
[0.00050005],378.0302962283098,5250
[0.0010001],376.0992465512517,5250
[0.00150015],374.9181154786399,5250
[0.0020002],375.83066439593995,5250
[0.00250025],378.8831571903747,5250
[0.0030003],374.81075032094145,5250
[0.00350035],373.76981909523846,5250
[0.0040004],372.5969035504497,5250
[0.00450045],377.3630271303349,5250
[0.0050005],376.1027231616932,5250
[0.00550055],374.77921633905856,5250
[0.0060006],373.12001505717785,5250
[0.00650065],375.19941865045314,5250
[0.0070007],370.1913599929469,5250
[0.00750075],373.52121489404675,5250
[0.0080008],375.2155558329051,5250
[0.00850085],372.3469922517689,5250
[0.0090009],372.8315473958414,5250
[0.00950095],371.10860740283755,5250
[0.010001],372.396741884536,5250
[0.01050105],369.1867920174876,5250
[0.0110011],373.87653386317214,5250
[0.01150115],370.33404601606367,5250
[0.0120012],373.37096238444013,5250
[0.01250125],371.95536748876145,5250
[0.0130013],372.06028140040877,5250
[0.01350135],372.8979021266532,5250
[0.0140014],369.67298440137193,5250
[0.01450145],371.54784325773363,5250
[0.0150015],368.37524134441685,5250
[0.01550155],370.31993107152783,5250
[0.0160016],370.9850600637754,5250
[0.01650165],370.7267907647565,5250
[0.0170017],374.7667401741538,5250
[0.01750175],368.73236746716395,5250
[0.0180018],369.0587288627697,5250
[0.01850185],370.09039606660315,5250
[0.0190019],368.0345644360276,5250
[0.01950195],367.85122979728163,5250
[0.020002],369.17174768797133,5250
[0.02050205],366.8913332014239,5250
[0.0210021],367.8231414078078,5250
[0.02150215],364.95554678833224,5250
[0.0220022],367.34614039949753,5250
[0.02250225],368.65946147205597,5250
[0.0230023],368.53759101375385,5250
[0.02350235],366.0248459278133,5250
[0.0240024],367.63297989874906,5250
[0.02450245],371.2209436148817,5250
[0.0250025],368.1592790387877,5250
[0.02550255],369.9548710423627,5250
[0.0260026],363.43572702337536,5250
[0.02650265],370.255089278523,5250
[0.0270027],366.6145705088496,5250
[0.02750275],367.73779722841476,5250
[0.0280028],368.2542790596156,5250
[0.02850285],366.00303759848526,5250
[0.0290029],372.0070524477773,5250
[0.02950295],366.92954487957957,5250
[0.030003],366.86329363217874,5250
[0.03050305],364.86331137738483,5250
[0.0310031],366.24522934567216,5250
[0.03150315],363.42170445897887,5250
