target_velocity,r,random_seed
[2.940404],-81.69188024200028,5069
[2.970202],-82.38415600899066,5069
[3.],-102.62502308107716,5069
[2.2848485],-48.41937528904959,5069
[2.3146465],-46.693216123310265,5069
[2.3444445],-82.13965934258769,5069
[2.3742423],-59.36872695425395,5069
[2.4040403],-57.67951072465758,5069
[2.4338384],-56.25032135156765,5069
[2.4636364],-55.70442189649731,5069
[2.4934344],-53.974118609663975,5069
[2.5232322],-59.28140254202315,5069
[2.5530303],-60.6736319169646,5069
[2.5828283],-55.967358836069955,5069
[2.6126263],-59.428706853465584,5069
[2.6424243],-70.15490572106172,5069
[2.6722221],-81.24953995993407,5069
[2.7020202],-64.90201575344155,5069
[2.7318182],-66.99885748008144,5069
[2.7616162],-72.11921500482576,5069
[2.791414],-75.29147055697587,5069
[2.821212],-80.43736659544228,5069
[2.85101],-73.966122731712,5069
[2.880808],-84.20787995155038,5069
[2.9106061],-76.65131820679052,5069
[2.940404],-88.15918480985454,5069
[2.970202],-80.4780488279503,5069
[3.],-89.59918731732154,5069
[2.2848485],-51.63671677723745,5069
[2.3146465],-52.93969870752741,5069
[2.3444445],-50.414145196674085,5069
[2.3742423],-52.08198537702341,5069
[2.4040403],-56.196213077732686,5069
[2.4338384],-56.03257583015363,5069
[2.4636364],-57.308693488735486,5069
[2.4934344],-60.24128039379128,5069
[2.5232322],-53.6486529381799,5069
[2.5530303],-57.04202365764462,5069
[2.5828283],-65.97364885922634,5069
[2.6126263],-64.64525558476042,5069
[2.6424243],-68.10305542351007,5069
[2.6722221],-68.58238770957743,5069
[2.7020202],-91.27633218722366,5069
[2.7318182],-102.96989140908667,5069
[2.7616162],-68.28392365925487,5069
[2.791414],-69.44472379291463,5069
[2.821212],-79.4668991790233,5069
[2.85101],-77.50064760036216,5069
[2.880808],-80.23550582815713,5069
[2.9106061],-75.22776022661759,5069
[2.940404],-82.66808087158122,5069
[2.970202],-84.12554895173258,5069
[3.],-82.23988816928723,5069
[2.2848485],-49.81649321302026,5069
[2.3146465],-49.45747098564514,5069
[2.3444445],-49.526585869414845,5069
[2.3742423],-61.0224617784384,5069
[2.4040403],-66.2801298513936,5069
[2.4338384],-57.611793005738356,5069
[2.4636364],-57.724488326076354,5069
[2.4934344],-56.226886892971436,5069
[2.5232322],-59.57538935164749,5069
[2.5530303],-57.17800653892218,5069
[2.5828283],-73.59467516787545,5069
[2.6126263],-63.540996526902894,5069
[2.6424243],-378.3995795200417,5069
[2.6722221],-70.69823996819382,5069
[2.7020202],-66.74745565684863,5069
[2.7318182],-65.71458738565146,5069
[2.7616162],-73.73159939349503,5069
[2.791414],-67.25734632223438,5069
[2.821212],-69.51918078016027,5069
[2.85101],-73.70253784829531,5069
[2.880808],-75.13488225909452,5069
[2.9106061],-78.15518055855128,5069
[2.940404],-428.89753045558956,5069
[2.970202],-83.16516111973701,5069
[3.],-87.15174963325863,5069
[2.2848485],-44.77586843282945,5069
[2.3146465],-56.64105110134905,5069
[2.3444445],-54.62521421617203,5069
[2.3742423],-52.877811717020016,5069
[2.4040403],-59.420449847130655,5069
[2.4338384],-56.95953903276757,5069
[2.4636364],-56.01077569061708,5069
[2.4934344],-60.16071472160776,5069
[2.5232322],-59.8847210348258,5069
[2.5530303],-63.49609258572555,5069
[2.5828283],-63.470232135941515,5069
[2.6126263],-66.56987202411162,5069
[2.6424243],-59.605750129157805,5069
[2.6722221],-68.96190533122086,5069
[2.7020202],-76.59143501892169,5069
[2.7318182],-68.13092693010539,5069
[2.7616162],-71.78598763640483,5069
[2.791414],-74.56201360456777,5069
[2.821212],-69.51256743829124,5069
[2.85101],-76.96121295130627,5069
[2.880808],-74.33402249712901,5069
[2.9106061],-77.96715638199463,5069
[2.940404],-77.69009486135087,5069
[2.970202],-81.05109114810294,5069
[3.],-94.99624315224146,5069
[2.2848485],-49.9699131634072,5069
[2.3146465],-57.246400354882425,5069
[2.3444445],-58.81052927094003,5069
[2.3742423],-51.256147439312905,5069
[2.4040403],-57.233094874365676,5069
[2.4338384],-57.97753435967908,5069
[2.4636364],-55.68352276949012,5069
[2.4934344],-58.672229513478705,5069
[2.5232322],-58.33452627589726,5069
[2.5530303],-65.5956282185223,5069
[2.5828283],-59.612835942263104,5069
[2.6126263],-62.45113073825388,5069
[2.6424243],-82.63335188843458,5069
[2.6722221],-70.1268374629247,5069
[2.7020202],-72.11940209482006,5069
[2.7318182],-67.05488646426782,5069
[2.7616162],-66.26072032084681,5069
[2.791414],-73.95558504236172,5069
[2.821212],-436.1479603712658,5069
[2.85101],-81.42267082083362,5069
[2.880808],-79.23254658595548,5069
[2.9106061],-76.91320114740404,5069
[2.940404],-87.82358461135635,5069
[2.970202],-80.80978593367895,5069
[3.],-95.4483281854119,5069
[2.2848485],-56.39070123912619,5069
[2.3146465],-51.061444104332466,5069
[2.3444445],-58.44885946125347,5069
[2.3742423],-53.81957788190659,5069
[2.4040403],-52.386802145364136,5069
[2.4338384],-57.45015357154958,5069
[2.4636364],-53.79085527256356,5069
[2.4934344],-58.86403892998891,5069
[2.5232322],-59.86422740885283,5069
[2.5530303],-61.778666620917406,5069
[2.5828283],-59.75757309957544,5069
[2.6126263],-70.2186805515686,5069
[2.6424243],-63.51495715233893,5069
[2.6722221],-64.68536537788789,5069
[2.7020202],-72.99292524351695,5069
[2.7318182],-74.91015996892376,5069
[2.7616162],-73.13811857770607,5069
[2.791414],-73.48410973453281,5069
[2.821212],-80.44921525933856,5069
[2.85101],-80.18474059154246,5069
[2.880808],-74.16447611074088,5069
[2.9106061],-78.67249122252672,5069
[2.940404],-82.00082219976179,5069
[2.970202],-85.47984910032483,5069
[3.],-83.4652304570757,5069
[2.2848485],-47.963970728285275,5069
[2.3146465],-49.05079625150464,5069
[2.3444445],-59.70463829853936,5069
[2.3742423],-50.79663482730622,5069
[2.4040403],-59.7031215388897,5069
[2.4338384],-63.0716012093284,5069
[2.4636364],-75.26133395683681,5069
[2.4934344],-59.13715406769909,5069
[2.5232322],-60.016564955619465,5069
[2.5530303],-62.8755459568993,5069
[2.5828283],-68.53347293428338,5069
[2.6126263],-78.28373242886757,5069
[2.6424243],-64.94007222455866,5069
[2.6722221],-68.7952818234505,5069
[2.7020202],-70.20886423694803,5069
[2.7318182],-66.74474230180302,5069
[2.7616162],-69.8212969350719,5069
[2.791414],-70.76801274371162,5069
[2.821212],-73.17019045676176,5069
[2.85101],-73.24111594812231,5069
[2.880808],-73.80709041618731,5069
[2.9106061],-181.38214275424215,5069
[2.940404],-79.87370279786835,5069
[2.970202],-79.19060799624103,5069
[3.],-109.7881555126958,5069
[2.2848485],-47.57152460690418,5069
[2.3146465],-60.04165690453093,5069
[2.3444445],-48.34499741842828,5069
[2.3742423],-52.20459231936073,5069
[2.4040403],-54.060008956974166,5069
[2.4338384],-51.613166847565644,5069
[2.4636364],-67.5930016247955,5069
[2.4934344],-56.271174352087954,5069
[2.5232322],-63.15504436998458,5069
[2.5530303],-68.34524656579873,5069
[2.5828283],-61.25996414927316,5069
[2.6126263],-66.2005774281288,5069
[2.6424243],-65.43456757662217,5069
[2.6722221],-72.74500799330453,5069
[2.7020202],-67.33954851102472,5069
[2.7318182],-70.21440444341252,5069
[2.7616162],-77.39526541668337,5069
[2.791414],-74.48714295976231,5069
[2.821212],-78.66113245554537,5069
[2.85101],-81.00719562528126,5069
[2.880808],-71.42786413847514,5069
[2.9106061],-81.66500534064907,5069
[2.940404],-465.0585502519892,5069
[2.970202],-90.04805317704212,5069
[3.],-86.08238373374249,5069
[2.2848485],-54.23278951734027,5069
[2.3146465],-50.47137207811232,5069
[2.3444445],-48.71881115813002,5069
[2.3742423],-52.3210863247669,5069
[2.4040403],-56.4619176942588,5069
[2.4338384],-52.82274775609446,5069
[2.4636364],-60.849792966852995,5069
[2.4934344],-59.70558814214237,5069
[2.5232322],-73.36278732850188,5069
[2.5530303],-64.87591759852035,5069
[2.5828283],-57.99947082354595,5069
[2.6126263],-61.11490008573746,5069
[2.6424243],-62.00239761707279,5069
[2.6722221],-67.191855468755,5069
[2.7020202],-71.17854221257296,5069
[2.7318182],-89.06815626740442,5069
[2.7616162],-75.2273678558978,5069
[2.791414],-80.6287783680068,5069
[2.821212],-74.92998082955397,5069
[2.85101],-88.42448553948755,5069
[2.880808],-78.33736341158188,5069
[2.9106061],-75.85964201649817,5069
[2.940404],-80.59405718215446,5069
[2.970202],-89.18095208220286,5069
[3.],-105.04078224236231,5069
[2.2848485],-47.233816481062206,5069
[2.3146465],-56.97078942023414,5069
[2.3444445],-54.58351771464777,5069
[2.3742423],-53.92725259599361,5069
[2.4040403],-55.70990738525508,5069
[2.4338384],-55.418867092186545,5069
[2.4636364],-55.13571757504704,5069
[2.4934344],-55.72740588971989,5069
[2.5232322],-63.85159997469173,5069
[2.5530303],-57.80567563562182,5069
[2.5828283],-78.3634676839161,5069
[2.6126263],-61.07243951030445,5069
[2.6424243],-66.94984265065055,5069
[2.6722221],-81.98451906956139,5069
[2.7020202],-63.28885205249434,5069
[2.7318182],-67.88537419474919,5069
[2.7616162],-64.74873728584286,5069
[2.791414],-88.2881351213868,5069
[2.821212],-74.8819604721779,5069
[2.85101],-69.79966883386199,5069
[2.880808],-88.2625516550174,5069
[2.9106061],-87.23682284172331,5069
[2.940404],-88.63866467866723,5069
[2.970202],-87.58854243006533,5069
[3.],-86.08960720358644,5069
[2.2848485],-50.542713704403496,5069
[2.3146465],-52.35752110643915,5069
[2.3444445],-53.90355974166307,5069
[2.3742423],-51.19351734542401,5069
[2.4040403],-61.96046730164076,5069
[2.4338384],-58.66920580956708,5069
[2.4636364],-50.98196080568092,5069
[2.4934344],-58.175751575328356,5069
[2.5232322],-64.53360726664714,5069
[2.5530303],-59.614659366060394,5069
[2.5828283],-65.57467191455389,5069
[2.6126263],-72.22883387642256,5069
[2.6424243],-62.90145654454004,5069
[2.6722221],-71.66339058252191,5069
[2.7020202],-67.5890567708484,5069
[2.7318182],-65.1692029839782,5069
[2.7616162],-81.57389412878474,5069
[2.791414],-73.90622435786098,5069
[2.821212],-82.71504694258536,5069
[2.85101],-75.76135441157481,5069
[2.880808],-90.20692955712438,5069
[2.9106061],-75.98515402419855,5069
[2.940404],-80.3889132486347,5069
[2.970202],-80.00270124355666,5069
[3.],-92.27059475570759,5069
[2.2848485],-51.28253687081156,5069
[2.3146465],-57.51707445159123,5069
[2.3444445],-52.15504711361862,5069
[2.3742423],-55.145763673556296,5069
[2.4040403],-53.19019259415224,5069
[2.4338384],-57.396173665643936,5069
[2.4636364],-54.06421433442635,5069
[2.4934344],-61.6329308529063,5069
[2.5232322],-60.94228627472524,5069
[2.5530303],-62.23242583718162,5069
[2.5828283],-58.47886455993462,5069
[2.6126263],-71.15662510792313,5069
[2.6424243],-63.37507136421003,5069
[2.6722221],-65.17301906875723,5069
[2.7020202],-67.30782331264058,5069
[2.7318182],-70.75497343037834,5069
[2.7616162],-65.169516429909,5069
[2.791414],-396.46289700922455,5069
[2.821212],-80.10134514303452,5069
[2.85101],-77.17195061941263,5069
[2.880808],-74.47995994032951,5069
[2.9106061],-76.60929210938626,5069
[2.940404],-85.92303295948442,5069
[2.970202],-86.6962899305161,5069
[3.],-94.14818060859213,5069
[2.2848485],-48.79829021540261,5069
[2.3146465],-59.59446563664399,5069
[2.3444445],-50.65935760079163,5069
[2.3742423],-56.75148683212683,5069
[2.4040403],-60.00429480076271,5069
[2.4338384],-53.4894154772772,5069
[2.4636364],-57.79898529986479,5069
[2.4934344],-58.974197505192976,5069
[2.5232322],-62.72136870938344,5069
[2.5530303],-57.52597412339375,5069
[2.5828283],-60.35876620341212,5069
[2.6126263],-69.09792588816889,5069
[2.6424243],-63.21052888004382,5069
[2.6722221],-65.55996325970685,5069
[2.7020202],-69.49519419251548,5069
[2.7318182],-67.32616616915801,5069
[2.7616162],-72.21531788267082,5069
[2.791414],-71.29900823614673,5069
[2.821212],-76.5841600243509,5069
[2.85101],-81.64425879512498,5069
[2.880808],-81.5824374504042,5069
[2.9106061],-84.02345349747165,5069
[2.940404],-75.99482792024423,5069
[2.970202],-77.52069309906486,5069
[3.],-77.89329802213793,5069
[2.2848485],-51.332058550214455,5069
[2.3146465],-56.20062242377771,5069
[2.3444445],-47.998597697440516,5069
[2.3742423],-56.40740418587913,5069
[2.4040403],-53.796131808045125,5069
[2.4338384],-54.2827433918914,5069
[2.4636364],-58.16825796330932,5069
[2.4934344],-63.06399813429292,5069
[2.5232322],-62.40053923395108,5069
[2.5530303],-61.68367227221087,5069
[2.5828283],-61.021535133357474,5069
[2.6126263],-63.99537270431528,5069
[2.6424243],-63.959187409538934,5069
[2.6722221],-64.98023625678073,5069
[2.7020202],-69.78397340069708,5069
[2.7318182],-72.0614188286812,5069
[2.7616162],-73.54265057066384,5069
[2.791414],-73.1514654603719,5069
[2.821212],-72.47218532576204,5069
[2.85101],-83.33229488650882,5069
[2.880808],-74.91636438815553,5069
[2.9106061],-81.5277010308862,5069
[2.940404],-86.39204407450445,5069
[2.970202],-85.56883527835689,5069
[3.],-78.09056121669128,5069
[2.2848485],-48.55573974276912,5069
[2.3146465],-51.95232376781289,5069
[2.3444445],-51.86418992154342,5069
[2.3742423],-52.990009618539005,5069
[2.4040403],-57.90979961785951,5069
[2.4338384],-57.51114698588766,5069
[2.4636364],-54.189773919901306,5069
[2.4934344],-57.08424336214455,5069
[2.5232322],-55.67087145707451,5069
[2.5530303],-61.97526043317656,5069
[2.5828283],-69.56729375338617,5069
[2.6126263],-66.25451726655642,5069
[2.6424243],-73.62574473202187,5069
[2.6722221],-61.74888928306337,5069
[2.7020202],-73.66435954862368,5069
[2.7318182],-63.521878482766795,5069
[2.7616162],-66.02920340559871,5069
