target_velocity,r,random_seed
[0.],369.4342613660804,5073
[0.00030003],369.72992098205964,5073
[0.00060006],369.20618319990655,5073
[0.00090009],369.78118927770834,5073
[0.00120012],368.56185805599875,5073
[0.00150015],369.63590219496785,5073
[0.00180018],366.7819647888492,5073
[0.00210021],368.93118576577433,5073
[0.00240024],362.96399160353025,5073
[0.00270027],370.711196638938,5073
[0.0030003],370.3492263056445,5073
[0.00330033],369.6148245118056,5073
[0.00360036],368.9117056298836,5073
[0.00390039],368.60654941838004,5073
[0.00420042],369.9033522308938,5073
[0.00450045],368.24252538923395,5073
[0.00480048],368.1160690042463,5073
[0.00510051],366.1854587740524,5073
[0.00540054],368.9312755870087,5073
[0.00570057],369.50800610072713,5073
[0.0060006],368.60490181095525,5073
[0.00630063],367.35324270163653,5073
[0.00660066],364.9306148285522,5073
[0.00690069],364.73913003771804,5073
[0.00720072],366.3928699508837,5073
[0.00750075],368.45604327124994,5073
[0.00780078],366.4138957550817,5073
[0.00810081],367.51849664422434,5073
[0.00840084],369.41230130835754,5073
[0.00870087],365.8365738672087,5073
[0.0090009],360.8898388432227,5073
[0.00930093],367.7298389504845,5073
[0.00960096],365.14520042487317,5073
[0.00990099],364.59359982963525,5073
[0.01020102],363.0738590939389,5073
[0.01050105],363.56638328631857,5073
[0.01080108],362.71634371529586,5073
[0.01110111],364.4614638809161,5073
[0.01140114],364.90078779298796,5073
[0.01170117],363.2469355453577,5073
[0.0120012],361.4712210027224,5073
[0.01230123],365.8946460947449,5073
[0.01260126],364.56426628030425,5073
[0.01290129],362.30531664856125,5073
[0.01320132],366.9632318941934,5073
[0.01350135],356.46719659568936,5073
[0.01380138],363.33850754304024,5073
[0.01410141],357.33780021112597,5073
[0.01440144],367.9966348968784,5073
[0.01470147],362.6610540437861,5073
[0.0150015],363.23576722607845,5073
[0.01530153],364.8173907783342,5073
[0.01560156],364.26978585282814,5073
[0.01590159],363.3076367952448,5073
[0.01620162],363.5342105230797,5073
[0.01650165],363.2521432563887,5073
[0.01680168],364.97396099419126,5073
[0.01710171],361.8822898506978,5073
[0.01740174],361.75724408330865,5073
[0.01770177],361.45737551576343,5073
[0.0180018],362.01453812633366,5073
[0.01830183],361.6056824330793,5073
[0.01860186],363.498728468253,5073
[0.01890189],361.0770093945436,5073
[0.01920192],361.85107937752133,5073
[0.01950195],363.77968964821866,5073
[0.01980198],360.70170187901266,5073
[0.02010201],363.261282649229,5073
[0.02040204],360.48727144209226,5073
[0.02070207],359.2704550760644,5073
[0.0210021],364.38786308369123,5073
[0.02130213],360.11875233036335,5073
[0.02160216],359.52804365199677,5073
[0.02190219],361.4354607017115,5073
[0.02220222],359.4628585410977,5073
[0.02250225],356.78094217038796,5073
[0.02280228],361.4801626574654,5073
[0.02310231],363.3870208867988,5073
[0.02340234],359.8532473827966,5073
[0.02370237],357.2624546980485,5073
[0.0240024],362.2161333924478,5073
[0.02430243],357.9785476914501,5073
[0.02460246],361.35242148543307,5073
[0.02490249],360.06070136434613,5073
[0.02520252],364.5365837841471,5073
[0.02550255],360.4643994640089,5073
[0.02580258],361.2804556430171,5073
[0.02610261],356.87616092530493,5073
[0.02640264],358.24006279265194,5073
[0.02670267],358.4631680772372,5073
[0.0270027],362.68198259549064,5073
[0.02730273],357.8457529867189,5073
[0.02760276],360.709787458897,5073
[0.02790279],359.39596629728914,5073
[0.02820282],359.05314633529673,5073
[0.02850285],364.5133355373408,5073
[0.02880288],355.32487109774445,5073
[0.02910291],356.41028637241817,5073
[0.02940294],357.89913733212484,5073
[0.02970297],359.91475556023,5073
[0.030003],357.16680150722635,5073
[0.03030303],356.5924904759185,5073
[0.03060306],357.7325442797996,5073
[0.03090309],359.0638211120742,5073
[0.03120312],359.10865956801166,5073
[0.03150315],360.10895807087775,5073
[0.03180318],355.2563463275653,5073
[0.03210321],354.7857926893695,5073
[0.03240324],358.2607439172197,5073
[0.03270327],359.4081035235625,5073
[0.0330033],360.0440926962145,5073
[0.03330333],356.64009786611973,5073
[0.03360336],355.53213006956327,5073
[0.03390339],357.45432108324843,5073
[0.03420342],357.68539385977766,5073
[0.03450345],357.39538167216045,5073
[0.03480348],356.83516855569405,5073
[0.03510351],356.7533143092064,5073
[0.03540354],357.35649677000663,5073
[0.03570357],358.51248261988974,5073
[0.0360036],353.44824143546896,5073
[0.03630363],356.6912407238517,5073
[0.03660366],354.7726958392785,5073
[0.03690369],356.13968508846943,5073
[0.03720372],356.4565746033414,5073
[0.03750375],354.04965940411176,5073
[0.03780378],357.0077147400214,5073
[0.03810381],354.673256436796,5073
[0.03840384],355.3154347620057,5073
[0.03870387],351.69657809964156,5073
[0.0390039],356.3148211058535,5073
[0.03930393],357.80542767660245,5073
[0.03960396],353.8615819553087,5073
[0.03990399],353.54987372589085,5073
[0.04020402],355.79683034291804,5073
[0.04050405],353.10735870771265,5073
[0.04080408],350.2023765645088,5073
[0.04110411],354.4698060903017,5073
[0.04140414],355.29974681439177,5073
[0.04170417],356.00080543494727,5073
[0.0420042],354.14433973382495,5073
[0.04230423],350.6677197125138,5073
[0.04260426],352.7068390909795,5073
[0.04290429],354.268591282143,5073
[0.04320432],354.86916316442256,5073
[0.04350435],352.64763260876555,5073
[0.04380438],351.9427635353841,5073
[0.04410441],353.19857825640196,5073
[0.04440444],352.94167684231445,5073
[0.04470447],353.9954300710736,5073
[0.0450045],352.25019103302833,5073
[0.04530453],354.8116430651062,5073
[0.04560456],353.0723499806848,5073
[0.04590459],352.1302676743297,5073
[0.04620462],351.0548032844897,5073
[0.04650465],351.2550315287491,5073
[0.04680468],356.8744817659885,5073
[0.04710471],352.4963348394116,5073
[0.04740474],351.4088265936178,5073
[0.04770477],347.39933282594313,5073
[0.0480048],350.12481933950363,5073
[0.04830483],350.4817449409554,5073
[0.04860486],352.4680396552386,5073
[0.04890489],354.25516447756115,5073
[0.04920492],350.42519916131147,5073
[0.04950495],347.798675381258,5073
[0.04980498],352.91640472563915,5073
[0.05010501],354.02809006127734,5073
[0.05040504],347.6046915753335,5073
[0.05070507],351.8106098948765,5073
[0.0510051],348.30229106741643,5073
[0.05130513],350.1168075019581,5073
[0.05160516],348.8260333765312,5073
[0.05190519],350.2039609492955,5073
[0.05220522],353.16459928728773,5073
[0.05250525],351.7243370986403,5073
[0.05280528],352.83542803330664,5073
[0.05310531],351.3693035478906,5073
[0.05340534],351.0742715066906,5073
[0.05370537],349.04932072660046,5073
[0.0540054],348.51385852984487,5073
[0.05430543],349.46443042586264,5073
[0.05460546],346.03863572719956,5073
[0.05490549],351.6009537776379,5073
[0.05520552],350.1161097556869,5073
[0.05550555],348.4282576170221,5073
[0.05580558],347.1715699177631,5073
[0.05610561],346.66078197933615,5073
[0.05640564],349.2530691744299,5073
[0.05670567],349.4337394063698,5073
[0.0570057],347.30026553032593,5073
[0.05730573],348.19928257941166,5073
[0.05760576],345.7304079603329,5073
[0.05790579],350.69846265801493,5073
[0.05820582],348.6684334342332,5073
[0.05850585],348.11982994594393,5073
[0.05880588],350.076674530654,5073
[0.05910591],348.38729981206575,5073
[0.05940594],349.42867115576786,5073
[0.05970597],346.83840258519075,5073
[0.060006],349.67383279777357,5073
[0.06030603],346.11927213670583,5073
[0.06060606],344.36278224717387,5073
[0.06090609],346.0820529476058,5073
[0.06120612],346.8441511709534,5073
[0.06150615],347.2263845098258,5073
[0.06180618],346.4288947090884,5073
[0.06210621],344.630170873781,5073
[0.06240624],339.78238260957824,5073
[0.06270627],347.2049913568921,5073
[0.0630063],346.38016561135777,5073
[0.06330633],352.2460231776131,5073
[0.06360636],345.85865141053245,5073
[0.06390639],347.0157990992338,5073
[0.06420642],346.48717623300814,5073
[0.06450645],344.9883593885545,5073
[0.06480648],346.33587080686937,5073
[0.06510651],348.9320712975175,5073
[0.06540654],347.313300296699,5073
[0.06570657],346.2282340426316,5073
[0.0660066],341.9939075747845,5073
[0.06630663],347.08563893537735,5073
[0.06660666],345.3320937211439,5073
[0.06690669],345.5121106051002,5073
[0.06720672],344.83859174159824,5073
[0.06750675],343.17033569506,5073
[0.06780678],343.2245885482901,5073
[0.06810681],345.6137051529752,5073
[0.06840684],341.3056248551949,5073
[0.06870687],347.9735599037343,5073
[0.0690069],344.2192869466414,5073
[0.06930693],344.37443239615993,5073
[0.06960696],346.4574438091739,5073
[0.06990699],344.8035370565368,5073
[0.07020702],345.64422258988935,5073
[0.07050705],343.7021969901353,5073
[0.07080708],346.9538418912296,5073
[0.07110711],342.9636006853521,5073
