target_velocity,r,random_seed
[0.],367.79007024197057,5250
[0.00030003],371.90493569039074,5250
[0.00060006],368.72993015054755,5250
[0.00090009],367.376923309621,5250
[0.00120012],370.2611775936341,5250
[0.00150015],368.11752178895244,5250
[0.00180018],368.5016767911449,5250
[0.00210021],370.83096619929665,5250
[0.00240024],368.89016164521627,5250
[0.00270027],366.0046831066834,5250
[0.0030003],369.5242372108522,5250
[0.00330033],368.50680114991405,5250
[0.00360036],367.92368990257046,5250
[0.00390039],367.3783937495936,5250
[0.00420042],363.66554644099386,5250
[0.00450045],368.28003604349317,5250
[0.00480048],364.33108006590413,5250
[0.00510051],365.501737095032,5250
[0.00540054],361.028880260389,5250
[0.00570057],365.59776108772513,5250
[0.0060006],368.1505614698646,5250
[0.00630063],366.5851407890398,5250
[0.00660066],368.39260904812534,5250
[0.00690069],365.6583694203048,5250
[0.00720072],365.5309735547592,5250
[0.00750075],366.84072648627193,5250
[0.00780078],363.76824175581737,5250
[0.00810081],365.67076706849156,5250
[0.00840084],367.14183184188244,5250
[0.00870087],367.72540150219487,5250
[0.0090009],362.95709299591573,5250
[0.00930093],362.08385295513693,5250
[0.00960096],361.6998551009385,5250
[0.00990099],364.8806254221872,5250
[0.01020102],368.98152067052865,5250
[0.01050105],361.3998750014211,5250
[0.01080108],364.8312174142218,5250
[0.01110111],367.3401105104144,5250
[0.01140114],363.7524653699959,5250
[0.01170117],365.5175361211698,5250
[0.0120012],361.4055534171289,5250
[0.01230123],363.5295577808586,5250
[0.01260126],363.37041436556876,5250
[0.01290129],365.87257131388833,5250
[0.01320132],362.536346176693,5250
[0.01350135],363.66146975590954,5250
[0.01380138],359.2967853666244,5250
[0.01410141],363.63278181680096,5250
[0.01440144],366.33036870399843,5250
[0.01470147],363.57752890830284,5250
[0.0150015],363.1957530119992,5250
[0.01530153],368.4687162339206,5250
[0.01560156],361.3259432956453,5250
[0.01590159],360.24952718381087,5250
[0.01620162],364.98111280591877,5250
[0.01650165],362.7911587745705,5250
[0.01680168],361.8087728753056,5250
[0.01710171],361.6306289510821,5250
[0.01740174],364.54705105009026,5250
[0.01770177],360.01348865422943,5250
