target_velocity,r,random_seed
[0.],367.10698479819894,4420
[0.00030003],368.77492955556863,4420
[0.00060006],369.2570028802579,4420
[0.00090009],369.32532449718286,4420
[0.00120012],370.1719339939018,4420
[0.00150015],369.08483767418727,4420
[0.00180018],368.57094822373443,4420
[0.00210021],367.1156395078249,4420
[0.00240024],369.5978437295831,4420
[0.00270027],368.2029573542282,4420
[0.0030003],367.50882324878313,4420
[0.00330033],369.54641138676516,4420
[0.00360036],369.1892279247952,4420
[0.00390039],369.8766082240783,4420
[0.00420042],367.6349463714932,4420
[0.00450045],365.4365541739208,4420
[0.00480048],369.1653485242207,4420
[0.00510051],366.19498510675885,4420
[0.00540054],367.81450546730383,4420
[0.00570057],362.7790304562813,4420
[0.0060006],368.2894550465828,4420
[0.00630063],366.92606591502977,4420
[0.00660066],364.59862393035104,4420
[0.00690069],364.9110756657279,4420
[0.00720072],366.2081459987396,4420
[0.00750075],366.5116719138583,4420
[0.00780078],367.4442825931326,4420
[0.00810081],367.1508787744974,4420
[0.00840084],362.60601889014515,4420
[0.00870087],366.2235251931123,4420
[0.0090009],366.48743340676583,4420
[0.00930093],364.2738542117938,4420
[0.00960096],365.5512609471691,4420
[0.00990099],366.37452762042795,4420
[0.01020102],364.94395586450673,4420
[0.01050105],366.0515501460865,4420
[0.01080108],363.71143966645866,4420
[0.01110111],364.3172039272861,4420
[0.01140114],365.0882618464153,4420
[0.01170117],366.2297045259924,4420
[0.0120012],363.72977865980477,4420
[0.01230123],364.3512822326221,4420
[0.01260126],363.21006773195995,4420
[0.01290129],363.8500962177439,4420
[0.01320132],362.6867798785546,4420
[0.01350135],364.5369456397032,4420
[0.01380138],365.6126800533789,4420
[0.01410141],364.50411335502696,4420
[0.01440144],367.28587893264694,4420
[0.01470147],364.48187547025003,4420
[0.0150015],361.3706724063231,4420
[0.01530153],364.1801608615917,4420
[0.01560156],362.63487119552514,4420
[0.01590159],364.8665728869757,4420
[0.01620162],361.70994985504916,4420
[0.01650165],363.45046318695694,4420
[0.01680168],360.5315210300546,4420
[0.01710171],362.8440885269886,4420
[0.01740174],362.6445780911474,4420
[0.01770177],360.89904472302635,4420
[0.0180018],362.7584285682561,4420
[0.01830183],362.2597636955545,4420
[0.01860186],362.2146773276312,4420
[0.01890189],362.39149698447284,4420
[0.01920192],357.2542776245407,4420
[0.01950195],364.6371435565711,4420
[0.01980198],360.3936019946124,4420
[0.02010201],364.80736994732973,4420
[0.02040204],361.0689695593664,4420
[0.02070207],361.9116889434156,4420
[0.0210021],361.2715310723087,4420
[0.02130213],360.6811992902106,4420
[0.02160216],361.2981095091045,4420
[0.02190219],359.334710668278,4420
[0.02220222],363.68435388370244,4420
[0.02250225],360.9347243543815,4420
[0.02280228],358.26084022227565,4420
[0.02310231],361.0348079347948,4420
[0.02340234],359.58954742477886,4420
[0.02370237],358.98016024803223,4420
[0.0240024],356.0868829499035,4420
[0.02430243],361.34000549463855,4420
[0.02460246],359.0178958573381,4420
[0.02490249],360.03738547771735,4420
[0.02520252],360.87797533087013,4420
[0.02550255],362.7405340292425,4420
[0.02580258],354.36453939589336,4420
[0.02610261],360.8340843962431,4420
[0.02640264],362.57285374843383,4420
[0.02670267],361.0358824385244,4420
[0.0270027],360.64013079093314,4420
[0.02730273],357.28846455239903,4420
[0.02760276],358.02813631692004,4420
[0.02790279],359.64618695506806,4420
[0.02820282],355.1801222459413,4420
[0.02850285],355.61886985556174,4420
[0.02880288],360.4354218827786,4420
[0.02910291],355.0130469203831,4420
[0.02940294],358.04904634790614,4420
[0.02970297],359.35446543588216,4420
[0.030003],357.11866280843907,4420
[0.03030303],355.3764434481569,4420
[0.03060306],357.50930811204563,4420
[0.03090309],356.987123988589,4420
[0.03120312],356.72161491861203,4420
[0.03150315],356.86920964738465,4420
[0.03180318],358.85697472404627,4420
[0.03210321],360.0891655692298,4420
[0.03240324],247.41950239567305,4420
[0.03270327],359.50709835726826,4420
[0.0330033],358.98319892308854,4420
[0.03330333],358.135773260992,4420
[0.03360336],356.96947477318076,4420
[0.03390339],357.74729374204685,4420
[0.03420342],354.1235245325108,4420
[0.03450345],356.3976424499757,4420
[0.03480348],355.58459172261774,4420
[0.03510351],357.38027387450734,4420
[0.03540354],358.502062135703,4420
[0.03570357],354.46315866270834,4420
[0.0360036],357.95517995018963,4420
[0.03630363],355.58184035087254,4420
[0.03660366],354.81915033696964,4420
[0.03690369],358.4533874163947,4420
[0.03720372],356.49965501034575,4420
[0.03750375],355.29273892223875,4420
[0.03780378],355.2746715173935,4420
[0.03810381],356.96857345424723,4420
[0.03840384],355.962390755509,4420
[0.03870387],350.42300000904334,4420
[0.0390039],356.8398406953997,4420
[0.03930393],355.53087846167824,4420
[0.03960396],348.44410276750165,4420
[0.03990399],353.39435958573176,4420
[0.04020402],358.51874463081515,4420
[0.04050405],354.9593933526975,4420
[0.04080408],351.9909085266431,4420
[0.04110411],354.6696909192798,4420
[0.04140414],352.37183048746414,4420
[0.04170417],356.0414507749537,4420
[0.0420042],355.49145134255696,4420
[0.04230423],357.5568459588442,4420
[0.04260426],353.2721229716366,4420
[0.04290429],352.94558668981034,4420
[0.04320432],352.9189279890379,4420
[0.04350435],355.04314808192987,4420
[0.04380438],355.00872775824826,4420
[0.04410441],356.6097208845696,4420
[0.04440444],352.98833597246835,4420
[0.04470447],349.10221084120195,4420
[0.0450045],354.22101179462163,4420
[0.04530453],351.35525526492637,4420
[0.04560456],353.60685342489467,4420
[0.04590459],352.4839118655796,4420
[0.04620462],352.9125955084002,4420
[0.04650465],349.2735757392355,4420
[0.04680468],357.9562434395212,4420
[0.04710471],352.70993797975143,4420
[0.04740474],349.958939241054,4420
[0.04770477],352.8118431960431,4420
[0.0480048],349.42289555873344,4420
[0.04830483],352.8935198029066,4420
[0.04860486],354.83260615765585,4420
[0.04890489],351.5998802973972,4420
[0.04920492],349.98323318776977,4420
[0.04950495],349.6687560363412,4420
[0.04980498],351.3148142741098,4420
[0.05010501],350.9643294904587,4420
[0.05040504],351.9328066381488,4420
[0.05070507],352.2668776676284,4420
[0.0510051],355.31523533032873,4420
[0.05130513],352.13699276041774,4420
[0.05160516],347.3562581877877,4420
[0.05190519],353.5525293689234,4420
[0.05220522],353.04418238155716,4420
[0.05250525],349.5857001007876,4420
[0.05280528],350.26944336616987,4420
[0.05310531],350.79511048285474,4420
[0.05340534],350.78089310507005,4420
[0.05370537],350.25378273281166,4420
[0.0540054],348.06117515017206,4420
[0.05430543],349.71540954788287,4420
[0.05460546],348.3143885888759,4420
[0.05490549],343.5727010496651,4420
[0.05520552],348.68878469541573,4420
[0.05550555],348.733529710607,4420
[0.05580558],347.8386360997042,4420
[0.05610561],348.12627703786444,4420
[0.05640564],345.67613681230864,4420
[0.05670567],351.82434041696035,4420
[0.0570057],343.9092098542422,4420
[0.05730573],348.00030749283815,4420
[0.05760576],346.55934548212474,4420
[0.05790579],348.1636923200659,4420
[0.05820582],351.2032714205426,4420
[0.05850585],346.3745947633698,4420
[0.05880588],348.8322208875165,4420
[0.05910591],349.55227694683646,4420
[0.05940594],349.09657131739027,4420
[0.05970597],345.5759625588323,4420
[0.060006],349.1153378786904,4420
[0.06030603],346.8001202937807,4420
[0.06060606],347.1256416542071,4420
[0.06090609],348.2664727679895,4420
[0.06120612],347.3070806187267,4420
[0.06150615],345.75872279387477,4420
[0.06180618],349.93208236730015,4420
[0.06210621],343.3218445643171,4420
[0.06240624],345.18827810097855,4420
[0.06270627],347.86668188329435,4420
[0.0630063],344.35584640471023,4420
[0.06330633],347.21849044384834,4420
[0.06360636],347.1816193463507,4420
[0.06390639],345.388485250754,4420
[0.06420642],347.2733598665113,4420
[0.06450645],343.9135410203185,4420
[0.06480648],344.1121487104827,4420
[0.06510651],347.0820243334139,4420
[0.06540654],345.6413214889382,4420
[0.06570657],348.84606062680996,4420
[0.0660066],347.025932867764,4420
[0.06630663],345.9013736603175,4420
[0.06660666],344.65081319190904,4420
[0.06690669],346.67403251503083,4420
[0.06720672],340.86464513536464,4420
[0.06750675],347.1552438790317,4420
[0.06780678],341.56194042250434,4420
[0.06810681],345.17541456900915,4420
[0.06840684],344.56873440669204,4420
[0.06870687],341.12965968046194,4420
[0.0690069],343.75310301553736,4420
[0.06930693],344.1402805305788,4420
[0.06960696],344.6249138715687,4420
[0.06990699],343.2687992868956,4420
[0.07020702],342.90600473343846,4420
[0.07050705],343.63139895290044,4420
[0.07080708],342.3304127904149,4420
[0.07110711],342.606192348641,4420
[0.07140714],343.6202308409092,4420
[0.07170717],344.8798789054758,4420
[0.0720072],336.5638102358139,4420
[0.07230723],341.3841427550616,4420
[0.07260726],340.16904190379364,4420
[0.07290729],342.6926559949891,4420
[0.07320732],340.4115795755427,4420
[0.07350735],341.0866321755554,4420
[0.07380738],342.2307675972059,4420
[0.07410741],342.4884415667658,4420
[0.07440744],344.9218263009074,4420
[0.07470747],344.25908274083775,4420
[0.0750075],341.00414424383786,4420
[0.07530753],338.3401298233094,4420
[0.07560756],339.12291690682986,4420
[0.07590759],342.12750565723286,4420
[0.07620762],343.38952941518056,4420
[0.07650765],341.0754830636724,4420
[0.07680768],341.81927823671333,4420
[0.07710771],341.64038653005247,4420
[0.07740774],337.57924358234396,4420
[0.07770777],341.2514008598651,4420
[0.0780078],337.57881660044865,4420
[0.07830783],341.694779608427,4420
[0.07860786],340.9156850404651,4420
[0.07890789],340.2869857496921,4420
[0.07920792],342.15008362185216,4420
[0.07950795],341.47251189040844,4420
[0.07980798],333.8397846805189,4420
[0.08010801],342.5548095421182,4420
[0.08040804],343.0442569230999,4420
[0.08070807],338.0580697964487,4420
[0.0810081],340.91614625310564,4420
[0.08130813],340.11930011197535,4420
[0.08160816],341.354853284801,4420
[0.08190819],339.1665522734161,4420
[0.08220822],339.47015489264754,4420
[0.08250825],338.58364467670054,4420
[0.08280828],338.46635677736003,4420
[0.08310831],341.55980676579105,4420
[0.08340834],337.8327770744794,4420
[0.08370837],338.5903037694766,4420
[0.0840084],339.2810995945188,4420
[0.08430843],338.2319443479949,4420
[0.08460846],341.25537253423835,4420
[0.08490849],335.2204694398366,4420
[0.08520852],340.6512643486854,4420
[0.08550855],338.72998317683533,4420
[0.08580858],339.522291356618,4420
[0.08610861],336.5679919466842,4420
[0.08640864],343.0017238449706,4420
[0.08670867],338.49875591476257,4420
[0.0870087],338.91914746015266,4420
[0.08730873],337.6882533795198,4420
[0.08760876],339.8250795614352,4420
[0.08790879],339.2349729910206,4420
[0.08820882],336.48162771883483,4420
[0.08850885],335.84501215365424,4420
[0.08880888],335.61169863676014,4420
[0.08910891],338.4206069955995,4420
[0.08940894],339.44493024012985,4420
[0.08970897],335.20590253938724,4420
[0.090009],335.7370229490924,4420
[0.09030903],338.08057676882135,4420
[0.09060906],337.1148087831305,4420
[0.09090909],335.4121290446804,4420
[0.09120912],336.33369867519093,4420
[0.09150915],334.48547463865555,4420
[0.09180918],334.75400899930986,4420
[0.09210921],335.5200915236719,4420
[0.09240924],278.0920436825989,4420
[0.09270927],333.52439559625884,4420
[0.0930093],335.74663763679285,4420
[0.09330933],332.9939351909586,4420
[0.09360936],335.33073033844624,4420
[0.09390939],335.562957332374,4420
[0.09420942],336.76542899696807,4420
[0.09450945],334.97624765093127,4420
[0.09480948],333.45645749374484,4420
[0.09510951],336.22514769547405,4420
[0.09540954],332.9699185085761,4420
[0.09570957],333.4440997819497,4420
[0.0960096],334.32090567102364,4420
[0.09630963],333.743838514798,4420
[0.09660966],332.2435424882485,4420
[0.09690969],333.25007830287785,4420
[0.09720972],333.0676956062547,4420
[0.09750975],333.295787360241,4420
[0.09780978],331.9067461711213,4420
[0.09810981],334.13626324447233,4420
[0.09840984],331.8626501737487,4420
[0.09870987],332.99250223150096,4420
[0.0990099],335.5334761661449,4420
[0.09930993],328.11892213355566,4420
[0.09960996],330.940006697305,4420
[0.09990999],332.09048598589817,4420
[0.10021002],332.25821931423076,4420
[0.10051005],330.19152049751506,4420
[0.10081008],331.02655873282447,4420
[0.10111011],329.7739406355702,4420
[0.10141014],333.71490110753433,4420
[0.10171017],329.7819165991495,4420
[0.1020102],331.2390816780257,4420
[0.10231023],331.1750568209039,4420
[0.10261026],335.4285752310051,4420
[0.10291029],332.1712654832521,4420
[0.10321032],335.046110694257,4420
[0.10351035],331.9144417311667,4420
[0.10381038],333.41663097221766,4420
[0.10411041],328.5389176943346,4420
[0.10441044],332.45516022507593,4420
[0.10471047],330.511517402648,4420
[0.1050105],330.71686177941604,4420
[0.10531053],332.16972412173754,4420
[0.10561056],329.72118170948966,4420
[0.10591059],327.9262467905412,4420
[0.10621062],332.0497400347212,4420
[0.10651065],328.5132166135806,4420
[0.10681068],331.84011326216336,4420
[0.10711071],331.6132635992858,4420
[0.10741074],332.0796371882694,4420
[0.10771077],329.5814723715915,4420
[0.1080108],328.71822065693596,4420
[0.10831083],330.197218059457,4420
[0.10861086],327.3489047548582,4420
[0.10891089],330.8475599455345,4420
[0.10921092],329.12499569309,4420
[0.10951095],329.1744162992277,4420
[0.10981098],329.5523533717239,4420
[0.11011101],330.6920259894466,4420
[0.11041104],328.0590367937502,4420
[0.11071107],329.2293012973262,4420
[0.1110111],331.36222077076405,4420
[0.11131113],327.45880136841384,4420
[0.11161116],328.07490098571037,4420
[0.11191119],326.78853556244604,4420
[0.11221122],325.15301399743055,4420
[0.11251125],328.5427924770925,4420
[0.11281128],328.20147870817107,4420
[0.11311131],326.88727030186527,4420
[0.11341134],328.0306456726612,4420
[0.11371137],326.3190176758558,4420
[0.1140114],329.49178050821644,4420
[0.11431143],324.7729208047682,4420
[0.11461146],327.753390185527,4420
[0.11491149],328.02290372591466,4420
[0.11521152],329.0155815650143,4420
[0.11551155],326.0262442050545,4420
[0.11581158],327.87901242811546,4420
[0.11611161],328.58558842441187,4420
[0.11641164],326.5269940150335,4420
[0.11671167],324.7786515394083,4420
[0.1170117],328.91536157298276,4420
[0.11731173],320.45372822427834,4420
[0.11761176],327.42212293499966,4420
[0.11791179],326.42932883426096,4420
[0.11821182],323.63168454717743,4420
[0.11851185],323.2500061170782,4420
[0.11881188],324.1212577917285,4420
[0.11911191],329.21359865809734,4420
[0.11941194],324.52661029258473,4420
[0.11971197],328.79279053351786,4420
[0.120012],323.4809034904958,4420
[0.12031203],325.9927141474281,4420
[0.12061206],326.4426800614444,4420
